descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"379139A1	VÁLVULA",0,1,PERDEU," ",915.6,915.6
"75287967	PARAFUSO",0,24,PERDEU," ",32.64,1.36
"75266621	BOMBA DE FREIO",0,1,PERDEU," ",809.43,809.43
"356192A1	FLANGE",0,1,PERDEU," ",500.66,500.66
"364193A1	BATENTE",0,2,PERDEU," ",247.4,123.7
"87434293	JG REPARO",0,6,PERDEU," ",847.44,141.24
"381101A1	JG REPARO",0,6,PERDEU," ",461.7,76.95
"339520A1	HASTE CILINDRO CAÇAMBA",0,1,PERDEU," ",576.64,576.64
"233094A1	CRUZETA",0,4,PERDEU," ",187,46.75
"L116940	PARAFUSO",0,20,PERDEU," ",42.8,2.14
"148223A1	PARAFUSO",0,12,PERDEU," ",70.08,5.84
"J971876	POLIA",0,1,PERDEU," ",228.9,228.9
"361187A1	COXIM",0,8,PERDEU," ",522.08,65.26
"8604229	RETENTOR",0,4,PERDEU," ",268.84,67.21
"8603655	EIXO TOMADA DE FORÇA",0,1,PERDEU," ",955.54,955.54
"8603390	ROLAMENTO",0,6,PERDEU," ",841.56,140.26
"388283A1	SILENCIOSO",0,1,PERDEU," ",600.01,600.01
"J286278	BOMBA DÁGUA",0,2,PERDEU," ",574.68,287.34
"76082156	COXIM",0,4,PERDEU," ",615.6,153.9
"8603391	RETENTOR",0,10,PERDEU," ",1402.6,140.26
"8603328	DISCO",0,2,PERDEU," ",738.32,369.16
"148941A1	ROLAMENTO",0,4,PERDEU," ",1164.96,291.24
"7102781	BUCHA",0,4,PERDEU," ",790.92,197.73
"827-12060	PARAFUSO",0,20,PERDEU," ",409,20.45
"86993027	PINO",0,2,PERDEU," ",635.08,317.54
"87613430	BUCHA",0,4,PERDEU," ",627.28,156.82
"379091A2	BUCHA",0,4,PERDEU," ",397.4,99.35
"117846A1	COXIM MOTOR",0,8,PERDEU," ",257.12,32.14
"75208192	ANEL ORING",0,10,PERDEU," ",77.9,7.79
"75287946	JUNTA",0,4,PERDEU," ",101.32,25.33
"75312697	JUNTA",0,4,PERDEU," ",222.08,55.52
"405112A1	TAMPA TANQUE",0,2,PERDEU," ",165.58,82.79
"225619A1	JUNTA ESFÉRICA",0,6,PERDEU," ",128.58,21.43
"86983366	TUBO",0,2,PERDEU," ",393.52,196.76
"86993022	PINO",0,2,PERDEU," ",654.56,327.28
"86993024	PINO",0,2,PERDEU," ",1028.6,514.3
"341968A1	EMBOLO CILINDRO LEVANTE",0,2,PERDEU," ",288.32,144.16
"8603180	JUNTA",0,8,PERDEU," ",31.2,3.9
"8603181	JUNTA",0,8,PERDEU," ",62.32,7.79
"8603387	BOMBA TRANSMISSÃO",0,1,PERDEU," ",1907.18,1907.18
"336378A1	TAMPA DO CILINDRO",0,2,PERDEU," ",245.46,122.73
"87457102	BUCHA",0,4,PERDEU," ",1087.04,271.76
"MAO DE OBRA MECANICA",0,200,PERDEU," ",19870,99.35
"75312842 ROLAMENTO",0,2,VENCEU," ",180.14,90.07
"75325021 VÁLVULA DE ALÍVIO",0,1,VENCEU," ",1332.27,1332.27
"75208365 CREMALHEIRA",0,1,VENCEU," ",307.83,307.83
"75287720 ANEL",0,12,VENCEU," ",51.12,4.26
"75287711 ANEL",0,12,VENCEU," ",65.28,5.44
"75289383 EIXO",0,1,VENCEU," ",631.49,631.49
"75287702 RETENTOR",0,6,VENCEU," ",279.12,46.52
"75288479	ROLAMENTO",0,6,VENCEU," ",415.74,69.29
"75326525	RETENTOR",0,12,VENCEU," ",368.16,30.68
"75246450	BUCHA",0,3,VENCEU," ",347.43,115.81
"79102659	RETENTOR",0,6,VENCEU," ",201.9,33.65
"87625345	DISCO",0,10,VENCEU," ",1395.6,139.56
"87625346	PLACA",0,10,VENCEU," ",1118.5,111.85
"75208355	EIXO",0,1,VENCEU," ",323.67,323.67
"75288494	ANEL",0,12,VENCEU," ",59.4,4.95
"75288493	ANEL",0,12,VENCEU," ",78.36,6.53
"75289382	ENGRENAGEM",0,1,VENCEU," ",700.78,700.78
"75288480	ROLAMENTO",0,2,VENCEU," ",219.74,109.87
"75289443	VÁLVULA",0,1,VENCEU," ",312.78,312.78
"75288502	RETENTOR",0,3,VENCEU," ",187.08,62.36
"75289465	FLANGE",0,1,VENCEU," ",301.89,301.89
"75287719	ANEL",0,12,VENCEU," ",66.48,5.54
"87632371	CILINDRO DIREÇÃO",0,1,VENCEU," ",995.74,995.74
"87625354	PARAFUSO",0,90,VENCEU," ",712.8,7.92
"75250656	PORCA",0,90,VENCEU," ",489.6,5.44
"87633266	EIXO CARDÃ",0,1,VENCEU," ",751.26,751.26
"73163980	SUPORTE FERRO",0,1,VENCEU," ",234.58,234.58
"75208354	ROLAMENTO",0,6,VENCEU," ",659.22,109.87
"75286658	JUNTA CABEÇOTE",0,1,VENCEU," ",285.06,285.06
"75208126	JUNTA TAMPA DE VÁLVULAS",0,6,VENCEU," ",225.66,37.61
"73163981	SUPORTE FERRO",0,2,VENCEU," ",469.16,234.58
"75206879	JUNTA",0,6,VENCEU," ",32.64,5.44
"75254964	CINTA PRESILHA",0,1,VENCEU," ",95.02,95.02
"75289706	BOMBA INJETORA",0,1,VENCEU," ",7928.32,7928.32
"75208731	BOMBA ALIMENTADORA",0,1,VENCEU," ",371.18,371.18
"75289682	TUBO INJETOR",0,1,VENCEU," ",85.12,85.12
"75289684	TUBO INJETOR",0,1,VENCEU," ",85.12,85.12
"75289683	TUBO INJETOR",0,1,VENCEU," ",85.12,85.12
"75289687	TUBO INJETOR",0,1,VENCEU," ",85.12,85.12
"75289688	TUBO INJETOR",0,1,VENCEU," ",85.12,85.12
"75289689	TUBO INJETOR",0,1,VENCEU," ",85.12,85.12
"75286118	CHICOTE",0,1,VENCEU," ",177.17,177.17
"73163867	COXIM",0,10,VENCEU," ",485,48.5
"73163866	COXIM",0,10,VENCEU," ",445.4,44.54
"75324846	TUBO",0,2,VENCEU," ",275.16,137.58
"75324849	TUBO",0,2,VENCEU," ",184.1,92.05
"87354991	FLANGE",0,1,VENCEU," ",206.87,206.87
"73162805	MOTOR HIDRÁULICO",0,1,VENCEU," ",1126.4,1126.4
"73159101	VALVULA SOLENÓIDE",0,1,VENCEU," ",631.49,631.49
"75260330	COTOVELO",0,2,VENCEU," ",546.38,273.19
"75206837	CÁRTER",0,1,VENCEU," ",639.41,639.41
"75289675	JUNTA",0,1,VENCEU," ",62.36,62.36
"75206819	AMORTECEDOR",0,2,VENCEU," ",718.6,359.3
"75264240	MOTOR DE ARRANQUE",0,1,VENCEU," ",2077.6,2077.6
"75289094	MOTOR LIMPADOR",0,1,VENCEU," ",766.11,766.11
"75208113	TAMPA DE VÁLVULA",0,1,VENCEU," ",414.73,414.73
"J935449	ANEL",0,18,VENCEU," ",64.08,3.56
"76195604	CORREIA",0,6,VENCEU," ",469.14,78.19
"519381	ANEL",0,30,VENCEU," ",178.2,5.94
"86977781	ANEL",0,30,VENCEU," ",148.5,4.95
"75313634	VARETA",0,1,VENCEU," ",62.36,62.36
"75252238	CONEXAO",0,1,VENCEU," ",46.52,46.52
"73164400	TROCADOR DE CALOR",0,1,VENCEU," ",1483.71,1483.71
"70686384	TERMINAL",0,12,VENCEU," ",665.16,55.43
"73160779	LUVA",0,12,VENCEU," ",100.92,8.41
"73125852	ROLAMENTO",0,12,VENCEU," ",688.92,57.41
"73121925	ARRUELA",0,18,VENCEU," ",76.68,4.26
"70911040	PORCA",0,18,VENCEU," ",17.82,0.99
"73157027	TIRANTE",0,6,VENCEU," ",409.8,68.3
"73125849	ROLAMENTO",0,6,VENCEU," ",558.24,93.04
"J928161	SOLENÓIDE",0,1,VENCEU," ",637.43,637.43
"87632361	CILINDRO INCLINAÇÃO",0,1,VENCEU," ",1730.17,1730.17
"75257700	RADIADOR DE ÓLEO",0,1,VENCEU," ",4143.31,4143.31
"73164370	HÉLICE MOTOR",0,1,VENCEU," ",942.29,942.29
"75208341	TERMOSTATO",0,1,VENCEU," ",101.95,101.95
"J800976	BOMBA DÁGUA",0,2,VENCEU," ",878.94,439.47
"75286312	TENSOR DA CORREIA",0,2,VENCEU," ",863.1,431.55
"75288512	ROLAMENTO",0,4,VENCEU," ",360.28,90.07
"75289439	VÁLVULA",0,1,VENCEU," ",1932.09,1932.09
"75249866	EIXO",0,2,VENCEU," ",1045.24,522.62
"75221734	HASTE",0,1,VENCEU," ",976.93,976.93
"75259844	SENSOR",0,1,VENCEU," ",625.56,625.56
"71103549	COROA E PINHÃO",0,1,VENCEU," ",3180.24,3180.24
"75241505	ALTERNADOR",0,1,VENCEU," ",1291.69,1291.69
"75289409	ENGRENAGEM",0,1,VENCEU," ",1590.61,1590.61
"75288896	RETENTOR",0,18,VENCEU," ",480.96,26.72
"75288885	ROLAMENTO",0,6,VENCEU," ",415.74,69.29
"75287708	DISCO SINTERIZADO",0,30,VENCEU," ",1455,48.5
"75312848	DISCO SINTERIZADO",0,30,VENCEU," ",1068.9,35.63
"75312848	DISCO SINTERIZADO",0,20,VENCEU," ",890.8,44.54
"87671572	CUBO DE RODA DIANTEIRA",0,1,VENCEU," ",1383.74,1383.74
"76035007	ROLAMENTO",0,6,VENCEU," ",611.7,101.95
"75289647	VOLANTE MOTOR",0,1,VENCEU," ",906.66,906.66
"75289655	TURBINA",0,1,VENCEU," ",2368.6,2368.6
"87667592	CORRENTE",0,4,VENCEU," ",2193.4,548.35
"75289408	TAMBOR TRANSMISSÃO",0,1,VENCEU," ",2655.64,2655.64
"87647437	PONTA DE EIXO DIANTEIRA",0,2,VENCEU," ",2448.78,1224.39
"87625339	ENGRENAGEM",0,2,VENCEU," ",728.5,364.25
"71103527	ENGRENAGEM ANELAR",0,1,VENCEU," ",1076.91,1076.91
"75324054	BOMBA HIDRÁULICA",0,1,VENCEU," ",2228.05,2228.05
"75289697	TUBO",0,1,VENCEU," ",297.93,297.93
"75289699	VALVULA SOLENÓIDE",0,1,VENCEU," ",656.24,656.24
"75249889	CHICOTE FREIO",0,1,VENCEU," ",210.83,210.83
"75289673	ENGRENAGEM",0,1,VENCEU," ",665.15,665.15
"75286636	ENGRENAGEM",0,1,VENCEU," ",530.53,530.53
"75287712	PISTÃO",0,2,VENCEU," ",762.14,381.07
"75387753	MOLA PRATO",0,3,VENCEU," ",291,97
"75288824	CRUZETA",0,6,VENCEU," ",884.88,147.48
"70927236	PARAFUSO",0,36,VENCEU," ",178.2,4.95
"70912441	ARRUELA",0,36,VENCEU," ",35.64,0.99
"75254572	INDICADOR DE PRESSÃO",0,1,VENCEU," ",1019.5,1019.5
"73125481	PLACA",0,24,VENCEU," ",1164,48.5
"73125480	PLACA",0,24,VENCEU," ",1306.56,54.44
"73126330	PARAFUSO",0,160,VENCEU," ",792,4.95
"87616831	CHAPA",0,16,VENCEU," ",427.52,26.72
"87616832	CHAPA",0,16,VENCEU," ",427.52,26.72
"75248931	SAPATA",0,4,VENCEU," ",2169.64,542.41
"73125482	CALÇO DESGASTE",0,24,VENCEU," ",2042.88,85.12
"73125483	CALÇO DE AJUSTE",0,64,VENCEU," ",354.56,5.54
"75266819	BARRA",0,2,VENCEU," ",2373.54,1186.77
"75266792	BARRA",0,2,VENCEU," ",1672.76,836.38
"75248811	CHAPA",0,18,VENCEU," ",694.8,38.6
"75248809	CALÇO",0,80,VENCEU," ",284.8,3.56
"75248810	PLACA",0,28,VENCEU," ",720.44,25.73
"75243732	SUPORTE",0,12,VENCEU," ",1259.04,104.92
"75248807	PLACA",0,24,VENCEU," ",1164,48.5
"75220700	JG REPARO",0,6,VENCEU," ",837.36,139.56
"75220797	JG REPARO",0,6,VENCEU," ",783.9,130.65
"73125891	INTERRUPTOR",0,1,VENCEU," ",548.35,548.35
"75252215	SENSOR VELOCIDADE",0,1,VENCEU," ",488.96,488.96
"75249995	FAROL L.D.",0,2,VENCEU," ",294.96,147.48
"75249994	FAROL L.E.",0,2,VENCEU," ",294.96,147.48
"73131968	ALARME DE RÉ",0,1,VENCEU," ",218.75,218.75
"75313348	PALHETA",0,2,VENCEU," ",259.32,129.66
"75286906	RESERVATÓRIO",0,1,VENCEU," ",539.44,539.44
"75207848	BICO INJETOR",0,6,VENCEU," ",2999.1,499.85
"75206879	JUNTA",0,6,VENCEU," ",41.58,6.93
"73164453	SILENCIOSO",0,1,VENCEU," ",693.85,693.85
"75323452	TUBO SAÍDA",0,1,VENCEU," ",190.04,190.04
"A162896	ABRAÇADEIRA",0,6,VENCEU," ",190.02,31.67
"75324192	PROTETOR",0,1,VENCEU," ",187.07,187.07
"73124881	VÁLVULA",0,1,VENCEU," ",625.56,625.56
"73125404	BUCHA",0,12,VENCEU," ",605.76,50.48
"73125400	PINO",0,12,VENCEU," ",415.68,34.64
"75252844	PINO",0,6,VENCEU," ",837.36,139.56
"75288868	JG REPARO",0,6,VENCEU," ",469.14,78.19
"75288901	JG REPARO",0,6,VENCEU," ",510.72,85.12
"75249884	CHICOTE ELÉTRICO",0,1,VENCEU," ",766.11,766.11
"73117176	CHAVE",0,1,VENCEU," ",298.92,298.92
"75254363	PARABRISA",0,1,VENCEU," ",1117.49,1117.49
"75311329	PARABRISA",0,1,VENCEU," ",619.62,619.62
"75310347	BORRACHA",0,2,VENCEU," ",265.26,132.63
"75206828	COLETOR ESCAPE",0,1,VENCEU," ",547.36,547.36
"75327635	CHICOTE ELÉTRICO MOTOR",0,1,VENCEU," ",183.11,183.11
"87682623	CHICOTE ELÉTRICO TRANSMISSÃO",0,1,VENCEU," ",326.63,326.63
"75289394	EIXO",0,1,VENCEU," ",549.34,549.34
"75289381	ENGRENAGEM",0,2,VENCEU," ",688.9,344.45
"75287707	PLACA DE ENCOSTO",0,6,VENCEU," ",1051.2,175.2
"73124679	ROLAMENTO",0,9,VENCEU," ",561.24,62.36
"73164343	RADIADOR DÁGUA",0,1,VENCEU," ",3422.74,3422.74
"73124672	RASPADOR",0,24,VENCEU," ",190.08,7.92
"73125712	PARAFUSO",0,24,VENCEU," ",261.36,10.89
"70913830	PORCA",0,24,VENCEU," ",190.08,7.92
"75221276	TERMINAL",0,12,VENCEU," ",1650.96,137.58
"75219488	PONTEIRA",0,10,VENCEU," ",1187.8,118.78
"75221272	COIFA",0,6,VENCEU," ",231.6,38.6
"70684817	ROLAMENTO DE RODA",0,4,VENCEU," ",748.28,187.07
"70901348	CONTRAPINO",0,32,VENCEU," ",44.48,1.39
"73124684	ROLAMENTO DE RODA",0,4,VENCEU," ",823.52,205.88
"75289439	VÁLVULA DE ALÍVIO",0,1,VENCEU," ",1388.69,1388.69
"75288881	RETENTOR DE ÓLEO",0,1,VENCEU," ",419.68,419.68
"79084753	ABRAÇADEIRA",0,24,VENCEU," ",180.48,7.52
"75284007	BUCHA",0,2,VENCEU," ",310.8,155.4
"10902221	PORCA",0,48,VENCEU," ",66.72,1.39
"11227721	PARAFUSO",0,48,VENCEU," ",237.6,4.95
"70923174	CONEXÃO",0,12,VENCEU," ",356.28,29.69
"75287752	ANEL VEDAÇÃO",0,12,VENCEU," ",985.8,82.15
"75312824	VALVULA REGULADORA",0,1,VENCEU," ",2576.46,2576.46
"75261090	HASTE NIVELADORA",0,1,VENCEU," ",498.86,498.86
"87357574	CABO",0,1,VENCEU," ",175.2,175.2
"73125851	JUNTA ESFÉRICA",0,12,VENCEU," ",831.48,69.29
"75241795	MANOPLA",0,4,VENCEU," ",225.68,56.42
"71100242	JG REPARO ORBITROL",0,1,VENCEU," ",649.31,649.31
"MAO DE OBRA MECANICA",0,300,VENCEU," ",28506,95.02
"A162896	ABRAÇADEIRA",0,6,PERDEU," ",189.24,31.54
"75324192	PROTETOR",0,1,PERDEU," ",188.26,188.26
"73124881	VÁLVULA",0,1,PERDEU," ",631.81,631.81
"73125404	BUCHA",0,12,PERDEU," ",603.24,50.27
"73125400	PINO",0,12,PERDEU," ",414,34.5
"75252844	PINO",0,6,PERDEU," ",839.76,139.96
"75288868	JG REPARO",0,3,PERDEU," ",236.55,78.85
"75288901	JG REPARO",0,3,PERDEU," ",257.25,85.75
"75249884	CHICOTE ELÉTRICO",0,1,PERDEU," ",773.74,773.74
"73117176	CHAVE",0,1,PERDEU," ",301.61,301.61
"75287752	ANEL VEDAÇÃO",0,10,PERDEU," ",837.8,83.78
"75261090	HASTE NIVELADORA",0,1,PERDEU," ",504.66,504.66
"87357574	CABO",0,1,PERDEU," ",176.43,176.43
"73125851	JUNTA ESFÉRICA",0,12,PERDEU," ",839.76,69.98
"75241795	MANOPLA",0,4,PERDEU," ",224.72,56.18
"73124684	ROLAMENTO DE RODA",0,4,PERDEU," ",835.84,208.96
"75289439	VÁLVULA DE ALÍVIO",0,1,PERDEU," ",1403.58,1403.58
"75288881	RETENTOR DE ÓLEO",0,1,PERDEU," ",422.85,422.85
"79084753	ABRAÇADEIRA",0,24,PERDEU," ",189.36,7.89
"75284007	BUCHA",0,2,PERDEU," ",313.44,156.72
"73124679	ROLAMENTO",0,3,PERDEU," ",189.24,63.08
"73164343	RADIADOR DÁGUA",0,1,PERDEU," ",3455.72,3455.72
"73124672	RASPADOR",0,24,PERDEU," ",189.36,7.89
"73125712	PARAFUSO",0,24,PERDEU," ",260.16,10.84
"70913830	PORCA",0,24,PERDEU," ",189.36,7.89
"75286906	RESERVATÓRIO",0,1,PERDEU," ",546.05,546.05
"75207848	BICO INJETOR",0,6,PERDEU," ",3027.96,504.66
"75206879	JUNTA",0,6,PERDEU," ",41.4,6.9
"73164453	SILENCIOSO",0,1,PERDEU," ",701.79,701.79
"75323452	TUBO SAÍDA",0,1,PERDEU," ",193.19,193.19
"75254363	PARABRISA",0,1,PERDEU," ",1128.58,1128.58
"75311329	PARABRISA",0,1,PERDEU," ",625.89,625.89
"75310347	BORRACHA",0,2,PERDEU," ",268.1,134.05
"75206828	COLETOR ESCAPE",0,1,PERDEU," ",552.95,552.95
"75327635	CHICOTE ELÉTRICO MOTOR",0,1,PERDEU," ",185.3,185.3
"87682623	CHICOTE ELÉTRICO TRANSMISSÃO",0,1,PERDEU," ",329.21,329.21
"75289394	EIXO",0,1,PERDEU," ",550.98,550.98
"75289381	ENGRENAGEM",0,2,PERDEU," ",695.88,347.94
"75287707	PLACA DE ENCOSTO",0,2,PERDEU," ",354.84,177.42
"73159101	VALVULA SOLENÓIDE",0,1,PERDEU," ",637.72,637.72
"75260330	COTOVELO",0,2,PERDEU," ",553.94,276.97
"75206837	CÁRTER",0,1,PERDEU," ",646.59,646.59
"75289675	JUNTA",0,1,PERDEU," ",63.08,63.08
"75206819	AMORTECEDOR",0,2,PERDEU," ",727.42,363.71
"75264240	MOTOR DE ARRANQUE",0,1,PERDEU," ",2094.52,2094.52
"73162805	MOTOR HIDRÁULICO",0,1,PERDEU," ",1138.44,1138.44
"75221276	TERMINAL",0,4,PERDEU," ",555.92,138.98
"75219488	PONTEIRA",0,4,PERDEU," ",481,120.25
"75221272	COIFA",0,6,PERDEU," ",236.58,39.43
"70684817	ROLAMENTO DE RODA",0,4,PERDEU," ",760.92,190.23
"70901348	CONTRAPINO",0,32,PERDEU," ",44.16,1.38
"75252238	CONEXAO",0,1,PERDEU," ",46.33,46.33
"73164400	TROCADOR DE CALOR",0,1,PERDEU," ",1498.2,1498.2
"70686384	TERMINAL",0,12,PERDEU," ",662.4,55.2
"73160779	LUVA",0,12,PERDEU," ",106.44,8.87
"75249866	EIXO",0,2,PERDEU," ",1054.66,527.33
"75221734	HASTE",0,1,PERDEU," ",984.67,984.67
"75259844	SENSOR",0,1,PERDEU," ",631.81,631.81
"71103549	COROA E PINHÃO",0,1,PERDEU," ",3211.28,3211.28
"75241505	ALTERNADOR",0,1,PERDEU," ",1304.03,1304.03
"86977781	ANEL",0,30,PERDEU," ",147.9,4.93
"75313634	VARETA",0,1,PERDEU," ",62.1,62.1
"75289409	ENGRENAGEM",0,1,PERDEU," ",1604.65,1604.65
"75288896	RETENTOR",0,18,PERDEU," ",478.98,26.61
"75288885	ROLAMENTO",0,6,PERDEU," ",419.88,69.98
"75287708	DISCO SINTERIZADO",0,30,PERDEU," ",1449,48.3
"75289655	TURBINA",0,1,PERDEU," ",2391.21,2391.21
"87667592	CORRENTE",0,4,PERDEU," ",2211.8,552.95
"75289408	TAMBOR TRANSMISSÃO",0,1,PERDEU," ",2682.96,2682.96
"87647437	PONTA DE EIXO DIANTEIRA",0,2,PERDEU," ",2474,1237
"87625339	ENGRENAGEM",0,2,PERDEU," ",735.3,367.65
"75289699	VALVULA SOLENÓIDE",0,1,PERDEU," ",662.36,662.36
"75249889	CHICOTE FREIO",0,1,PERDEU," ",212.9,212.9
"75289673	ENGRENAGEM",0,1,PERDEU," ",672.22,672.22
"75286636	ENGRENAGEM",0,1,PERDEU," ",535.21,535.21
"75287712	PISTÃO",0,1,PERDEU," ",385.39,385.39
"J800976	BOMBA DÁGUA",0,2,PERDEU," ",889.06,444.53
"75286312	TENSOR DA CORREIA",0,2,PERDEU," ",871.32,435.66
"75288512	ROLAMENTO",0,4,PERDEU," ",362.72,90.68
"75289439	VÁLVULA",0,1,PERDEU," ",1949.63,1949.63
"75243732	SUPORTE",0,12,PERDEU," ",1253.76,104.48
"75248807	PLACA",0,24,PERDEU," ",1159.2,48.3
"75220700	JG REPARO",0,6,PERDEU," ",839.76,139.96
"75220797	JG REPARO",0,6,PERDEU," ",792.48,132.08
"73125891	INTERRUPTOR",0,1,PERDEU," ",552.95,552.95
"87616832	CHAPA",0,16,PERDEU," ",425.76,26.61
"75248931	SAPATA",0,4,PERDEU," ",2188.16,547.04
"73125482	CALÇO DESGASTE",0,24,PERDEU," ",2058,85.75
"73125483	CALÇO DE AJUSTE",0,64,PERDEU," ",378.24,5.91
"75266819	BARRA",0,2,PERDEU," ",2399.1,1199.55
"75289465	FLANGE",0,1,PERDEU," ",303.58,303.58
"75287719	ANEL",0,12,PERDEU," ",70.92,5.91
"87632371	CILINDRO DIREÇÃO",0,1,PERDEU," ",1006.36,1006.36
"87625354	PARAFUSO",0,90,PERDEU," ",710.1,7.89
"75250656	PORCA",0,90,PERDEU," ",531.9,5.91
"J928161	SOLENÓIDE",0,1,PERDEU," ",644.62,644.62
"87632361	CILINDRO INCLINAÇÃO",0,1,PERDEU," ",1746.59,1746.59
"75257700	RADIADOR DE ÓLEO",0,1,PERDEU," ",4184.12,4184.12
"73164370	HÉLICE MOTOR",0,1,PERDEU," ",951.16,951.16
"75208341	TERMOSTATO",0,1,PERDEU," ",101.52,101.52
"71103527	ENGRENAGEM ANELAR",0,1,PERDEU," ",1082.25,1082.25
"75324054	BOMBA HIDRÁULICA",0,1,PERDEU," ",2249.27,2249.27
"75289697	TUBO",0,1,PERDEU," ",299.64,299.64
"75288824	CRUZETA",0,6,PERDEU," ",898.92,149.82
"70927236	PARAFUSO",0,36,PERDEU," ",212.76,5.91
"70912441	ARRUELA",0,36,PERDEU," ",35.64,0.99
"75312847	DISCO DE AÇO",0,30,PERDEU," ",1094.1,36.47
"75312848	DISCO SINTERIZADO",0,20,PERDEU," ",887,44.35
"87671572	CUBO DE RODA DIANTEIRA",0,1,PERDEU," ",1397.66,1397.66
"76035007	ROLAMENTO",0,6,PERDEU," ",626.88,104.48
"75289647	VOLANTE MOTOR",0,1,PERDEU," ",915.68,915.68
"75289094	MOTOR LIMPADOR",0,1,PERDEU," ",773.74,773.74
"75208113	TAMPA DE VÁLVULA",0,1,PERDEU," ",417.92,417.92
"J935449	ANEL",0,18,PERDEU," ",70.92,3.94
"76195604	CORREIA",0,6,PERDEU," ",473.1,78.85
"519381	ANEL",0,30,PERDEU," ",207,6.9
"75266792	BARRA",0,2,PERDEU," ",1689.42,844.71
"75248811	CHAPA",0,18,PERDEU," ",709.74,39.43
"75248809	CALÇO",0,80,PERDEU," ",236.8,2.96
"75248810	PLACA",0,28,PERDEU," ",717.64,25.63
"73125852	ROLAMENTO",0,12,PERDEU," ",686.04,57.17
"73121925	ARRUELA",0,18,PERDEU," ",70.92,3.94
"70911040	PORCA",0,18,PERDEU," ",17.82,0.99
"73157027	TIRANTE",0,6,PERDEU," ",419.88,69.98
"73125849	ROLAMENTO",0,6,PERDEU," ",567.72,94.62
"75286118	CHICOTE",0,1,PERDEU," ",178.4,178.4
"73163866	COXIM",0,10,PERDEU," ",443.5,44.35
"75324846	TUBO",0,2,PERDEU," ",277.96,138.98
"75324849	TUBO",0,2,PERDEU," ",183.34,91.67
"87354991	FLANGE",0,1,PERDEU," ",208.96,208.96
"73163981	SUPORTE FERRO",0,2,PERDEU," ",475.08,237.54
"75206879	JUNTA",0,6,PERDEU," ",29.58,4.93
"75254964	CINTA PRESILHA",0,1,PERDEU," ",96.59,96.59
"75289706	BOMBA INJETORA",0,1,PERDEU," ",8446.11,8446.11
"75208731	BOMBA ALIMENTADORA",0,1,PERDEU," ",375.54,375.54
"75288493	ANEL",0,12,PERDEU," ",70.92,5.91
"75289382	ENGRENAGEM",0,1,PERDEU," ",706.72,706.72
"75288480	ROLAMENTO",0,2,PERDEU," ",220.78,110.39
"75289443	VÁLVULA",0,1,PERDEU," ",317.38,317.38
"75288502	RETENTOR",0,3,PERDEU," ",186.3,62.1
"75312842	ROLAMENTO",0,2,PERDEU," ",189.24,94.62
"75325021	VÁLVULA DE ALÍVIO",0,1,PERDEU," ",1345.42,1345.42
"75208365	CREMALHEIRA",0,1,PERDEU," ",310.48,310.48
"75287720	ANEL",0,12,PERDEU," ",47.28,3.94
"75287711	ANEL",0,12,PERDEU," ",70.92,5.91
"75289383	EIXO",0,1,PERDEU," ",5.91,5.91
"75287702	RETENTOR",0,6,PERDEU," ",283.86,47.31
"75288479	ROLAMENTO",0,6,PERDEU," ",419.88,69.98
"75326525	RETENTOR",0,12,PERDEU," ",378.48,31.54
"75246450	BUCHA",0,3,PERDEU," ",351.87,117.29
"75254572	INDICADOR DE PRESSÃO",0,1,PERDEU," ",1028.04,1028.04
"73125481	PLACA",0,24,PERDEU," ",1182.72,49.28
"73125480	PLACA",0,24,PERDEU," ",1324.8,55.2
"73126330	PARAFUSO",0,160,PERDEU," ",945.6,5.91
"87616831	CHAPA",0,16,PERDEU," ",425.76,26.61
"87633266	EIXO CARDÃ",0,1,PERDEU," ",759.94,759.94
"73163980	SUPORTE FERRO",0,1,PERDEU," ",237.54,237.54
"75208354	ROLAMENTO",0,6,PERDEU," ",668.28,111.38
"75286658	JUNTA CABEÇOTE",0,1,PERDEU," ",283.87,283.87
"75208126	JUNTA TAMPA DE VÁLVULAS",0,6,PERDEU," ",230.64,38.44
"10902221	PORCA",0,48,PERDEU," ",66.24,1.38
"11227721	PARAFUSO",0,48,PERDEU," ",236.64,4.93
"70923174	CONEXÃO",0,10,PERDEU," ",295.7,29.57
"79102659	RETENTOR",0,6,PERDEU," ",207,34.5
"87625345	DISCO",0,10,PERDEU," ",1399.6,139.96
"87625346	PLACA",0,10,PERDEU," ",1133.5,113.35
"75208355	EIXO",0,1,PERDEU," ",327.24,327.24
"75288494	ANEL",0,12,PERDEU," ",59.16,4.93
"75252215	SENSOR VELOCIDADE",0,1,PERDEU," ",494.8,494.8
"75249995	FAROL L.D.",0,2,PERDEU," ",297.66,148.83
"75249994	FAROL L.E.",0,2,PERDEU," ",297.66,148.83
"73131968	ALARME DE RÉ",0,1,PERDEU," ",220.79,220.79
"75313348	PALHETA",0,2,PERDEU," ",262.18,131.09
"MAO DE OBRA MECANICA",0,300,PERDEU," ",28977,96.59
"8D9909	ROLAMENTO",0,8,PERDEU," ",1788.24,223.53
"7N8022	JUNTA CABEÇOTE",0,2,PERDEU," ",232.4,116.2
"8S1606	JUNTA TAMPA VÁLVULA",0,8,PERDEU," ",94.56,11.82
"7N0619	POLIA",0,1,PERDEU," ",229.44,229.44
