descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Borracha  branca escolar - para apagar escrita a lápis -nº 4",1341787,5,600,ATIVO,CAIXA,4524,7.54
"Folha em EVA COM GLITTER",1341788,29,2000,ATIVO,UNIDADE,7000,3.5
"FOLHA OFÍCIO colorida, 210x297mm. 75g/m2",1341789,32,500,ATIVO,PACOTE,2500,5
"Grampeador médio de mesa metálico, 26/6",1341790,38,300,ATIVO,UNIDADE,3660,12.2
"Giz de Cera: colorido",1341791,46,5000,ATIVO,UNIDADE,11900,2.38
"Perfurador 2 furos para ate 20 folhas.",1341792,53,100,ATIVO,UNIDADE,1265,12.65
"Papel Off-set, alcalino, formato A-4.",1341793,58,200,ATIVO,CAIXA,30400,152
"Bobina de Papel Kraft",1341794,73,150,ATIVO,UNIDADE,19500,130
"Bobina de Papel Kraft",1341795,74,450,ATIVO,UNIDADE,58500,130
"Bobina de Papel Pardo Kraft 1,20 M largura",1341796,75,200,ATIVO,UNIDADE,38000,190
"COLA  EXTRA ADESIVO 1KG",1341862,22,150,ATIVO,UNIDADE,1350,9
