acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1011,2021,"Aplicacoes Diretas","Recursos Ordinários",4,1003237,4697776,"GABINETE DO PREFEITO"," ",1001,122,
1010,2021,"Aplicacoes Diretas","Recursos Ordinários",4,1003253,4465067,"GABINETE DO PREFEITO"," ",1001,122,
1010,2021,"Aplicacoes Diretas","Recursos Ordinários",4,1003261,4697776,"GABINETE DO PREFEITO"," ",1001,122,
1016,2021,"Aplicacoes Diretas","Recursos Ordinários",4,1003309,4697776,"PROCURADORIA GERAL DO MUNICIPIO"," ",1003,122,
1018,2021,"Aplicacoes Diretas","Recursos Ordinários",14,1003325,4465067,"PROCURADORIA GERAL DO MUNICIPIO"," ",1003,422,
1018,2021,"Aplicacoes Diretas","Recursos Ordinários",14,1003333,4697776,"PROCURADORIA GERAL DO MUNICIPIO"," ",1003,422,
1019,2021,"Aplicacoes Diretas","Recursos Ordinários",4,1003437,4465067,"SEC. MUN. DA FAZENDA"," ",1004,122,
1019,2021,"Aplicacoes Diretas","Recursos Ordinários",4,1003445,4697776,"SEC. MUN. DA FAZENDA"," ",1004,122,
1072,2021,"Aplicacoes Diretas","Recursos Ordinários",4,1004805,4697776,"SEC. M. DE INFRAEST., PLANEJ. E MOBILIDADE URBANA"," ",1017,122,
1073,2021,"Aplicacoes Diretas","Recursos Ordinários",4,1004917,4697776,"SEC. M. DE INFRAEST., PLANEJ. E MOBILIDADE URBANA"," ",1017,122,
