descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Leite líquido integral",1299275,120,100,ATIVO,CAIXA,4900,49
"Farinha de mandioca",1301373,81,200,ATIVO,kg,850,4.25
"LINGUIÇA TOSCANA",1301376,11,250,ATIVO,kg,4462.5,17.85
"CARNE SUÍNA CARRÉ",1303442,7,150,ATIVO,kg,4273.5,28.49
BACON,1303443,12,250,ATIVO,kg,11122.5,44.49
"PRESUNTO SUÍNO",1303445,126,400,ATIVO,kg,16400,41
"Cebola de cabeça",1303453,45,600,ATIVO,kg,2880,4.8
Alho,1305453,38,150,ATIVO,kg,3417,22.78
"BATATA DOCE",1305454,40,300,ATIVO,kg,1212,4.04
"FEIJAO VERMELHO",1307513,86,350,ATIVO,kg,4511.5,12.89
LIMÃO,1307515,26,200,ATIVO,kg,1096,5.48
"OLEO DE SOJA REFINADO",1309519,101,300,ATIVO,EMBALAGEM,2961,9.87
"BANHA DE PORCO",1309521,13,250,ATIVO,kg,4937.5,19.75
"Banana Branca",1309524,22,900,ATIVO,kg,3465,3.85
"FEIJAO PRETO",1309531,85,150,ATIVO,kg,1635,10.9
"LINGUIÇA CALABRESA",1311566,10,500,ATIVO,kg,11710,23.42
"PÉ DE PORCO",1311567,14,110,ATIVO,kg,2101,19.1
"CEBOLA ROXA",1311576,46,200,ATIVO,kg,1778,8.89
CAFE,1315705,72,600,ATIVO,EMBALAGEM,7716,12.86
"CARNE SUÍNA LOMBO",1315707,8,350,ATIVO,kg,10041.5,28.69
"CARNE SUÍNA COSTELA DE PORCO",1317763,9,700,ATIVO,kg,16968,24.24
MAMAO,1317768,29,250,ATIVO,kg,1260,5.04
"Banana caturra",1319780,23,300,ATIVO,kg,1155,3.85
MANGA,1319787,28,50,ATIVO,kg,415,8.3
