descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"YY12B01447P1	BUCHA",0,4,DESCLASSIFICADO," ",1683,420.75
"YY01V00053F1	CILINDRO LEVANTE",0,2,DESCLASSIFICADO," ",10013,5006.5
"YY12B01428P1	PINO",0,2,DESCLASSIFICADO," ",1982.2,991.1
"YY12B01429P1	PINO",0,2,DESCLASSIFICADO," ",2023,1011.5
"YM12B01120P1	BUCHA",0,4,DESCLASSIFICADO," ",1326,331.5
"YB12B01101P1	BUCHA",0,4,DESCLASSIFICADO," ",2006,501.5
"YY12B01432P1	PINO",0,2,DESCLASSIFICADO," ",2482,1241
"YY12B01427P1	PINO",0,4,DESCLASSIFICADO," ",4352,1088
"YY12B01435P1	PINO",0,2,DESCLASSIFICADO," ",1887,943.5
"YM80S00001F1	FAROL CONJUNTO",0,4,DESCLASSIFICADO," ",1271.6,317.9
"YY02B01174P1	PINO",0,4,DESCLASSIFICADO," ",3179,794.75
"YY60D01004P1	PARAFUSO",0,368,DESCLASSIFICADO," ",2189.6,5.95
"LP60D01002P1	PORCA",0,368,DESCLASSIFICADO," ",1564,4.25
"2424J113C1	SAPATA",0,92,DESCLASSIFICADO," ",20410.2,221.85
"YY62D01027P1	ELO",0,92,DESCLASSIFICADO," ",4926.6,53.55
"YY62D01029P1	BUCHA",0,90,DESCLASSIFICADO," ",4131,45.9
"YY62D01031P1	PINO",0,90,DESCLASSIFICADO," ",6043.5,67.15
"YY64D01002F1	ROLETE SUPERIOR",0,4,DESCLASSIFICADO," ",3614.2,903.55
"YY64D00027F1	ROLETE INFERIOR",0,14,DESCLASSIFICADO," ",9341.5,667.25
"YY54D01004P1	MOLA TENSORA",0,2,DESCLASSIFICADO," ",4719.2,2359.6
"YY52D00006P1	RODA GUIA",0,2,DESCLASSIFICADO," ",3859,1929.5
"LP52D01009P1	MANCAL RODA GUIA",0,4,DESCLASSIFICADO," ",1489.2,372.3
"2445R441F1	DUOCONE",0,4,DESCLASSIFICADO," ",986,246.5
"YY51D01006P1	RODA MOTRIZ",0,2,DESCLASSIFICADO," ",5018.4,2509.2
"LP53D01001P1	PARAFUSO",0,36,DESCLASSIFICADO," ",795.6,22.1
"YY30V00058P1	VALVULA DE CONTROLE",0,1,DESCLASSIFICADO," ",8083.5,8083.5
"ZS18C16045	PARAFUSO",0,14,DESCLASSIFICADO," ",95.2,6.8
"YN20M01675P1	CONDENSADOR",0,1,DESCLASSIFICADO," ",4236.4,4236.4
"YW21C01302P1	AMORTECEDOR",0,2,DESCLASSIFICADO," ",1023.4,511.7
"YB02C01066F1	VIDRO",0,1,DESCLASSIFICADO," ",1386.35,1386.35
"YB51C01001P1	VIDRO",0,1,DESCLASSIFICADO," ",1570.8,1570.8
"YY01V00055S005	TAMPA CILINDRO CONCHA",0,1,DESCLASSIFICADO," ",302.6,302.6
"YY01V00055S016	EMBOLO CILINDRO CONCHA",0,1,DESCLASSIFICADO," ",462.4,462.4
"YN50C01173P1	VIDRO",0,1,DESCLASSIFICADO," ",1258.85,1258.85
"YN53C01003F1	MOTOR ELÉTRICO",0,1,DESCLASSIFICADO," ",2427.6,2427.6
"YN40F01019DD	ANEL VEDAÇÃO",0,2,DESCLASSIFICADO," ",586.5,293.25
"YN53C01003S002	PALHETA LIMPADOR",0,2,DESCLASSIFICADO," ",527,263.5
"2444P803	VÁLVULA ESTEIRA",0,4,DESCLASSIFICADO," ",306,76.5
"LP52D01003P1	EIXO RODA GUIA",0,2,DESCLASSIFICADO," ",867,433.5
"LP52D01004P1	BUCHA RODA GUIA",0,4,DESCLASSIFICADO," ",642.6,160.65
"YN02C01787P1	VIDRO",0,1,DESCLASSIFICADO," ",1832,1832
"2427U900	RESERVATÓRIO",0,1,DESCLASSIFICADO," ",329.8,329.8
"YN03M01695P1	COXIM MOTOR",0,4,DESCLASSIFICADO," ",1084.6,271.15
"ZM22C10035	COXIM MOTOR",0,4,DESCLASSIFICADO," ",1271.6,317.9
"YY01V00054S016	EMBOLO CILINDRO PROFUNDIDADE",0,1,DESCLASSIFICADO," ",348.5,348.5
"YY01V00054S005	TAMPA CILINDRO PROFUNDIDADE",0,1,DESCLASSIFICADO," ",539.75,539.75
"YX22V00007F1	EIXO MOTOR DE GIRO",0,1,DESCLASSIFICADO," ",2475.2,2475.2
"YX32W0002S210	ENGRENAGEM",0,3,DESCLASSIFICADO," ",2799.9,933.3
"YX15V00004S742	PLACA FRICÇÃO",0,3,DESCLASSIFICADO," ",2820.3,940.1
"YX15V00004S743	PLACA FRICÇÃO",0,4,DESCLASSIFICADO," ",4205.8,1051.45
"YM30P01007F1	ACOPLAMENTO",0,1,DESCLASSIFICADO," ",2635,2635
"45Z91D104	ANEL ORING",0,8,DESCLASSIFICADO," ",54.4,6.8
"YN20P01034P2	TAMPA TANQUE DIESEL",0,2,DESCLASSIFICADO," ",328.1,164.05
"YY12P00012P1	SILENCIOSO",0,1,DESCLASSIFICADO," ",1309,1309
"YB12P01013P1	TUBO",0,1,DESCLASSIFICADO," ",547.4,547.4
"YY11P01028P1	MANGUEIRA FILTRO DE AR",0,1,DESCLASSIFICADO," ",429.25,429.25
"YY05P00031S001	RADIADOR DÁGUA",0,1,DESCLASSIFICADO," ",4879,4879
"YN02P01095P1	COXIM",0,8,DESCLASSIFICADO," ",1632,204
"YY02P01027P1	SUPORTE DE FERRO",0,1,DESCLASSIFICADO," ",491.3,491.3
"YY02P01028P1	SUPORTE DE FERRO",0,1,DESCLASSIFICADO," ",509.75,509.75
"YY01V00054F1	CILINDRO DE PROFUNDIDADE",0,1,DESCLASSIFICADO," ",6235.6,6235.6
"YF30V00013F1	DISTRIBUIDOR",0,1,DESCLASSIFICADO," ",5429.8,5429.8
"YN30V00105F1	VÁLVULA PILOTO",0,1,DESCLASSIFICADO," ",3201.1,3201.1
"YN12B01602D1	ARRUELA DE AJUSTE",0,8,DESCLASSIFICADO," ",129.2,16.15
"YY01V00053S016	EMBOLO CILINDRO LEVANTE",0,2,DESCLASSIFICADO," ",654.5,327.25
"YY01V00053S005	TAMPA DO CILINDRO LEVANTE",0,2,DESCLASSIFICADO," ",1045.5,522.75
"YN52S00032P1	POTENCIONADOR",0,1,DESCLASSIFICADO," ",2143.7,2143.7
"YY05P01238P1	TUBO FLEXIVEL",0,1,DESCLASSIFICADO," ",1963.5,1963.5
"YN53C01003S001	BRAÇO LIMPADOR",0,2,DESCLASSIFICADO," ",1574.2,787.1
"MAO DE OBRA MECANICA",0,300,DESCLASSIFICADO," ",34500,115
"YN52D01008P1	PINO TRAVA",0,4,DESCLASSIFICADO," ",61.2,15.3
"2830445	JUNTA",0,8,DESCLASSIFICADO," ",299.76,37.47
"2445R220D4	ANEL VEDAÇÃO",0,8,DESCLASSIFICADO," ",115.6,14.45
"YM12B01039P1	ELO",0,1,DESCLASSIFICADO," ",566.95,566.95
"2444P803	VÁLVULA ESTICADOR",0,2,DESCLASSIFICADO," ",76.5,38.25
"YN50C01189P1	FECHADURA",0,1,DESCLASSIFICADO," ",419.9,419.9
"YN20M00107S020	EVAPORADOR",0,1,DESCLASSIFICADO," ",5286.15,5286.15
"YM12P00010P1	SILENCIOSO",0,1,DESCLASSIFICADO," ",812.6,812.6
"YM12P01009P1	TUBO ESCAPE",0,1,DESCLASSIFICADO," ",277.1,277.1
"YN64D01068F1	ROLETE SUPERIOR",0,8,DESCLASSIFICADO," ",7616,952
"2445R361F1	DUOCONE",0,8,DESCLASSIFICADO," ",775.2,96.9
"YN64D01069P1	EIXO",0,4,DESCLASSIFICADO," ",1125.4,281.35
"YN03M01695P1	COXIM MOTOR",0,8,DESCLASSIFICADO," ",476,59.5
"YN50C01173P1	VIDRO FRONTAL",0,1,DESCLASSIFICADO," ",1935.45,1935.45
"YM54D01003P2	MOLA ESTEIRA",0,2,DESCLASSIFICADO," ",3213,1606.5
"YF64D00001F1	ROLETE INFERIOR",0,14,DESCLASSIFICADO," ",9091.6,649.4
"YM51D01001P1	RODA MOTRIZ",0,2,DESCLASSIFICADO," ",3318.4,1659.2
"ZS13C16045	PARAFUSO",0,120,DESCLASSIFICADO," ",714,5.95
"YN40F01019D7	ANEL VEDAÇÃO",0,4,DESCLASSIFICADO," ",20.4,5.1
"YM12B01052P1	PINO",0,2,DESCLASSIFICADO," ",1917.6,958.8
"2445R138D8	RETENTOR",0,8,DESCLASSIFICADO," ",176.8,22.1
"YM43H01013P1	TUBO HIDRÁULICO",0,2,DESCLASSIFICADO," ",606.9,303.45
"YM60D00004P1	SAPATA",0,60,DESCLASSIFICADO," ",13311,221.85
"YN52D01011P1	MANCAL RODA GUIA",0,4,DESCLASSIFICADO," ",1666,416.5
"2445R152D1	ANEL ORING",0,8,DESCLASSIFICADO," ",54.4,6.8
"YB10V00004S019	VEDADOR",0,2,DESCLASSIFICADO," ",52.7,26.35
"YM01V00017R300	JG. REP. CILINDRO PROFUNDIDADE",0,1,DESCLASSIFICADO," ",1343,1343
"YN52D01001P1	EIXO RODA GUIA",0,2,DESCLASSIFICADO," ",586.5,293.25
"ZD11G07000	ANEL",0,8,DESCLASSIFICADO," ",47.6,5.95
"2439P177	PISTÃO ESTICADOR",0,2,DESCLASSIFICADO," ",1173,586.5
"YN40F01019D8	ANEL VEDAÇÃO",0,4,DESCLASSIFICADO," ",23.8,5.95
"YN52D01006P1	RODA GUIA",0,2,DESCLASSIFICADO," ",2686,1343
"2420P1580D4	PARAFUSO",0,56,DESCLASSIFICADO," ",357.28,6.38
"2445R451F1	DUOCONE",0,8,DESCLASSIFICADO," ",1013.2,126.65
"YM01V00017F1	CILINDRO PROFUNDIDADE",0,1,DESCLASSIFICADO," ",5431.5,5431.5
"2438U999S4	BUCHA METÁLICA",0,2,DESCLASSIFICADO," ",136,68
"LQ01V00003S014	EMBÔLO",0,1,DESCLASSIFICADO," ",399.5,399.5
"YN02C02136P1	VIDRO LATERAL",0,1,DESCLASSIFICADO," ",952,952
"YM12B01070P1	PINO",0,2,DESCLASSIFICADO," ",1490.9,745.45
"YN12B01596P1	BUCHA",0,4,DESCLASSIFICADO," ",1003,250.75
"YM01V00019F1	CILINDRO LEVANTE",0,2,DESCLASSIFICADO," ",8194,4097
"2438U1109S14	BUCHA METÁLICA",0,2,DESCLASSIFICADO," ",127.5,63.75
"YM01V00019S015	EMBÔLO",0,1,DESCLASSIFICADO," ",374,374
"2438U1109S14	BUCHA",0,2,DESCLASSIFICADO," ",391,195.5
"YM12B01040P1	ELO",0,1,DESCLASSIFICADO," ",566.95,566.95
"YB12B01072P1	BUCHA",0,4,DESCLASSIFICADO," ",1094.8,273.7
"YM02B01036P1	BUCHA",0,4,DESCLASSIFICADO," ",578,144.5
"B16T0442D52	CALÇO 0.50MM",0,10,DESCLASSIFICADO," ",25.5,2.55
"B16T0442D39	CALÇO 0.90MM",0,10,DESCLASSIFICADO," ",25.5,2.55
"B16T0442D4	CALÇO 1.6MM",0,10,DESCLASSIFICADO," ",25.5,2.55
"2419P210	PINO",0,50,DESCLASSIFICADO," ",2465,49.3
"2424J376	ELO L.D.",0,40,DESCLASSIFICADO," ",2890,72.25
"YN30V00080F1	VÁLVULA",0,1,DESCLASSIFICADO," ",2830.5,2830.5
"LC52S00019P1	SENSOR PRESSÃO DO COMANDO",0,1,DESCLASSIFICADO," ",1092.25,1092.25
"YN03M01573P1	COXIM MOTOR",0,8,DESCLASSIFICADO," ",455.6,56.95
"YM05P00019S006	RADIADOR DE ÓLEO",0,1,DESCLASSIFICADO," ",2665.6,2665.6
"YN30V00105R150	JG. REPARO JOY STICK",0,1,DESCLASSIFICADO," ",773.5,773.5
"YB12B01838P1	BUCHA",0,4,DESCLASSIFICADO," ",1278.4,319.6
"YM12B01066P1	PINO",0,2,DESCLASSIFICADO," ",2225.3,1112.65
"YN64D01069P1	EIXO ROLETE",0,4,DESCLASSIFICADO," ",1125.4,281.35
"ZD12P02900	ANEL ORING",0,20,DESCLASSIFICADO," ",136,6.8
"2405P415	BUCHA MESTRE",0,8,DESCLASSIFICADO," ",374,46.75
"YM01V00018F1	CILINDRO DA CONCHA",0,1,DESCLASSIFICADO," ",3884.5,3884.5
"2438U1949S4	BUCHA METÁLICA",0,2,DESCLASSIFICADO," ",119,59.5
"YM01V00018S015	EMBÔLO",0,1,DESCLASSIFICADO," ",348.5,348.5
"YM12B01092P1	BUCHA",0,4,DESCLASSIFICADO," ",727.6,181.9
"YM10V00006S123	ROLAMENTO",0,2,DESCLASSIFICADO," ",416.5,208.25
"YM10V00006S124	ROLAMENTO",0,2,DESCLASSIFICADO," ",460.7,230.35
"YM12B01135P1	BUCHA",0,4,DESCLASSIFICADO," ",751.4,187.85
"YM12B01136P1	BUCHA",0,4,DESCLASSIFICADO," ",656.2,164.05
"YN32W01072P1	ROLAMENTO",0,4,DESCLASSIFICADO," ",397.8,99.45
"ZR16X04000	ANEL ORING",0,9,DESCLASSIFICADO," ",68.85,7.65
"4895347	RETENTOR",0,8,DESCLASSIFICADO," ",421.6,52.7
"4895183	BUCHA",0,16,DESCLASSIFICADO," ",326.4,20.4
"YN32W01066P1	PINO GUIA",0,3,DESCLASSIFICADO," ",56.1,18.7
"YN32W01030P1	ROLAMENTO",0,2,DESCLASSIFICADO," ",187,93.5
"YN02C01787P1	VIDRO",0,1,DESCLASSIFICADO," ",1802,1802
"YN02C03160P1	VIDRO",0,1,DESCLASSIFICADO," ",1390.6,1390.6
"YM01V00019R300	JG. REP. CILINDRO LEVANTE",0,4,DESCLASSIFICADO," ",4386,1096.5
"YM02B01069P1	PINO",0,2,DESCLASSIFICADO," ",2567,1283.5
"2420T6976	PARAFUSO",0,360,DESCLASSIFICADO," ",2142,5.95
"2420P1552	PORCA",0,360,DESCLASSIFICADO," ",1530,4.25
"2445Z1449	VEDAÇÃO",0,176,DESCLASSIFICADO," ",418.88,2.38
"2405P416	BUCHA",0,50,DESCLASSIFICADO," ",2040,40.8
"2853120	TUBO ENCHIMENTO",0,1,DESCLASSIFICADO," ",590.75,590.75
