descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Abraçadeira 3/4",1423614,1,637,ATIVO,UNIDADE,681.59,1.07
"abraçadeira em u",1423615,2,572,ATIVO,UNIDADE,217.36,0.38
"abraçadeira pvc eletroduto 3/4",1423616,5,233,ATIVO,UNIDADE,358.82,1.54
"abrigo de proteção pra cavalete hidrômetro",1423617,6,144,ATIVO,UNIDADE,9936,69
"acabamento de valvula hidra",1423618,7,272,ATIVO,UNIDADE,15232,56
"Ácido muriatico, embalagem com 5 litro",1423619,9,164,ATIVO,UNIDADE,4674,28.5
"adaptador flange soldável 20 x 1/2",1423620,14,144,ATIVO,UNIDADE,1267.2,8.8
"adaptador flange soldável 25 x 3/4",1423621,15,149,ATIVO,UNIDADE,1475.1,9.9
"adesivo pvc 175gr c/ pincel",1423622,19,237,ATIVO,UNIDADE,4064.55,17.15
"ar 11 s/ roldana",1423623,23,197,ATIVO,UNIDADE,2167,11
"araldite normal Prof. 10min",1423624,26,141,ATIVO,UNIDADE,2834.1,20.1
"Arame Farpado Com Carga De Ruptura Minima De 350Kgf Rolo 250",1423625,28,29,ATIVO,UNIDADE,7801,269
"Arame Galvanizado Com Bitola De N° 14 (2,10Mm)",1423626,30,158,ATIVO,UNIDADE,3318,21
"Arame Galvanizado Com Bitola De N° 16 (1,65Mm)",1423627,31,143,ATIVO,UNIDADE,3074.5,21.5
"Arame Galvanizado Com Bitola De N° 20 (0,89Mm)",1423628,33,87,ATIVO,UNIDADE,2340.3,26.9
"Arame Recozido para ferragem de construção Civil com aplicaç",1423629,34,255,ATIVO,UNIDADE,5355,21
"arco de serra profissional 12´´",1423630,36,189,ATIVO,UNIDADE,4252.5,22.5
"Areia Lavada Tipo Grossa Para Aplicação Em Contra-Piso De Co",1423631,41,698,ATIVO,"METRO CUBICO",70498,101
"Areia Lavada Tipo Grossa Para Aplicação Em Contra-Piso De Co",1423632,42,232,ATIVO,"METRO CUBICO",23432,101
"ARGAMASSA ACII EXTERNA 20KG",1423633,45,797,ATIVO,UNIDADE,11795.6,14.8
"Aro Sem Pneu Com Rolete Ferro 350 X 8",1423634,49,17,ATIVO,UNIDADE,654.5,38.5
"Assento Para Vaso Sanitário infantil",1423635,52,362,ATIVO,UNIDADE,19077.4,52.7
"Assento para Vaso Sanitário",1423636,53,1048,ATIVO,UNIDADE,37623.2,35.9
"Balde de ferro galvanizado 10 litros",1423637,56,311,ATIVO,UNIDADE,5504.7,17.7
"bardela eucalipto tratada 3,5 x 5 cm",1423638,59,7279,ATIVO,METRO,19289.35,2.65
"Barra Roscada Aço Carbono Zincado Branco 6,3mm",1423639,61,389,ATIVO,METRO,2917.5,7.5
"Barra Roscada Aço Carbono Zincado Branco 8mm",1423640,62,389,ATIVO,METRO,3462.1,8.9
"Basculante aluminio c/ vidro",1423641,64,67,ATIVO,UNIDADE,10251,153
"Bloco construção vazado 14x19x39",1423642,67,3675,ATIVO,UNIDADE,15067.5,4.1
"Bloco de elemento vazado composé 39x39x7 cm",1423643,69,843,ATIVO,UNIDADE,17871.6,21.2
"Bloco De Iluminação Autonomo Emergencia Led 2 Farois 2000 Lu",1423644,70,177,ATIVO,UNIDADE,34869,197
"BOIA PVC 1/2 - CX DAGUA",1423645,73,327,ATIVO,UNIDADE,5886,18
"bóia pvc 1/2 alta vazão",1423646,74,217,ATIVO,UNIDADE,10199,47
"BORRACHA WC",1423647,76,412,ATIVO,UNIDADE,1314.28,3.19
"brita nº 01",1423648,77,622,ATIVO,"METRO CUBICO",58779,94.5
"brita nº 01",1423649,78,207,ATIVO,"METRO CUBICO",19561.5,94.5
"broca aço rápido  4mm",1423650,79,389,ATIVO,UNIDADE,1575.45,4.05
"broca aço rápido 10mm",1423651,82,379,ATIVO,UNIDADE,6878.85,18.15
"broca de vídia  6mm",1423652,83,210,ATIVO,UNIDADE,913.5,4.35
"broca de vídia  8mm",1423653,84,208,ATIVO,UNIDADE,1695.2,8.15
"Broca de Vídia 10mm",1423654,85,208,ATIVO,UNIDADE,2433.6,11.7
