descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Albendazol 400mg/mL suspensão oral, frasco 10ml.",2218768,18,25000,ATIVO,FRASCO,15450,0.618
"Carbonato de lítio 300mg cpr, em blister.",2218769,59,500000,ATIVO,COMPRIMIDO,139500,0.279
"Simeticona 75mg/mL solução oral, frasco 10ml.",2218770,103,18000,ATIVO,FRASCO,18144,1.008
"Enantoato de noretisterona + valerato de estradiol, injetável, ampola 1ml.",2218771,113,6000,ATIVO,AMPOLA,66000,11
"Heparina 5000 UI/0,25mL injetável, ampola.",2218772,146,15000,ATIVO,AMP,116850,7.79
"Hidrocortisona 500mg pó para suspensão injetável.",2218773,149,4000,ATIVO,"Frasco ampola",20608,5.152
"Metoclopramida 5mg/mL, injetável, ampola 2ml.",2218774,189,15000,ATIVO,AMP,7245,0.483
"Omeprazol 20mg capsula, em blister.",2218775,214,4000000,ATIVO,CAPSULA,344000,0.086
"Omeprazol 40mg, injetável, com diluente 10ml.",2218776,215,600,ATIVO,"Frasco ampola",10200,17
"Ácido folinico 15mg (folinato de cálcio) cpr, em blister.",2772912,8,9000,ATIVO,COMPRIMIDO,11160,1.24
