descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Lâmina de Recorte Plotter (Roland 60° Vinis espessos)",4400457,15,VENCEU,UND,403.5,26.9
"Estilete Pequeno Metal",4400458,10,VENCEU,UND,124,12.4
"Estilete Grande Rosca Emborrachado",4400459,8,VENCEU,UND,200,25
"Lamina Estilete Pequeno",4400460,10,VENCEU,CX,8,0.8
"Lamina Estilete Grande",4400461,10,VENCEU,CX,10.5,1.05
",Feltro para aplicação de Vinis (tamanho padrão)",4400462,12,VENCEU,UND,106.8,8.9
"Régua de alumínio de 1 metro",4400463,4,VENCEU,UND,138,34.5
"Trena (3m)",4400464,12,VENCEU,UND,160.8,13.4
"Vinil Preto Semi-Fosco ou Acetinado (automotivo) 1,22x40M",4400465,8,VENCEU,UND,3320,415
"Vinil Branco Semi-Fosco ou Acetinado (automotivo)  1,22x40M",4400466,8,VENCEU,UND,5360,670
"Vinil Transparente",4400467,6,DESCLASSIFICADO,UND,2538,423
"Vinil Jateado Transparente",4400468,6,VENCEU,UND,2520,420
"Mascara Médio Tak",4400469,12,DESCLASSIFICADO,UND,4344,362
"Vinis Vermelho Vivo,; Azul Rivera, Amarelo Ouro, Verde",4400470,18,VENCEU,UND,9450,525
"Refletivos Grau Engenharia Branco; Verde, Amarelo, Azul, Ver",4400471,18,INABILITADO,UND,80820,4490
