acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1027,2021,"Aplicacoes Diretas","Transf. de Convênios Estado Não rel. educ/saude/assit. social",6,1003789,4465067,"SEC. MUN. DA FAZENDA"," ",1004,181,
1027,2021,"Aplicacoes Diretas","Recursos Ordinários",6,1003805,4465067,"SEC. MUN. DA FAZENDA"," ",1004,181,
