descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"12413	COXIM DE BORRACHA",0,8,DESCLASSIFICADO," ",1000,125
"MAO DE OBRA MECANICA",0,200,DESCLASSIFICADO," ",27000,135
"VA32E0102100	JUNTA CABEÇOTE",0,2,NAO_COTOU," ",0,0
"VA32E0102100	PARAFUSO",0,20,NAO_COTOU," ",0,0
"VA3430102200	GUIA DE VÁLVULA ADMISSÃO",0,4,NAO_COTOU," ",0,0
"VA3430102300	GUIA DE VÁLVULA ESCAPE",0,4,NAO_COTOU," ",0,0
"VA3430101600	VÁLVULA ESCAPE",0,4,NAO_COTOU," ",0,0
"VA32G0102100	VÁLVULA ADMISSÃO",0,4,NAO_COTOU," ",0,0
"VA3430511100	TUCHO DE VÁLVULA",0,8,NAO_COTOU," ",0,0
"VA3430909051	JG DE BRONZINA",0,5,NAO_COTOU," ",0,0
"VA34311200080	RETENTOR",0,2,NAO_COTOU," ",0,0
"VA32G1200100	CARCAÇA",0,1,NAO_COTOU," ",0,0
"VA32G1311200	INDICADOR PRESSÃO ÓLEO",0,2,NAO_COTOU," ",0,0
"VA3421304100	JUNTA CÁRTER",0,2,NAO_COTOU," ",0,0
"VA32G1302010	CÁRTER MOTOR",0,1,NAO_COTOU," ",0,0
"VA32F1720100	PISTÃO DO MOTOR",0,4,NAO_COTOU," ",0,0
"VA3431707020	JG DE ANÉIS ,025MM",0,4,NAO_COTOU," ",0,0
"VA32F1902200	JG DE BRONZINA",0,4,NAO_COTOU," ",0,0
"VA32G2000010	VIRABREQUIM",0,1,NAO_COTOU," ",0,0
"VA32G2100010	VOLANTE MOTOR",0,1,NAO_COTOU," ",0,0
"VA3432101201	CREMALHEIRA",0,1,NAO_COTOU," ",0,0
"VA9223321600	PARAFUSO",0,12,NAO_COTOU," ",0,0
"VA32G2302010	ENGRENAGEM INTERMEDIÁRIA",0,1,NAO_COTOU," ",0,0
"VA32G300300	ENGRENAGEM GUIA",0,1,NAO_COTOU," ",0,0
"VA32G2304300	ROLAMENTO",0,1,NAO_COTOU," ",0,0
"VA32G304100	EIXO GUIA",0,1,NAO_COTOU," ",0,0
"VA32G010100	COLETOR ADMISSÃO",0,1,NAO_COTOU," ",0,0
"VA3423221600	COLETOR ESCAPE",0,1,NAO_COTOU," ",0,0
"VA32E3201700	JUNTA COLETOR",0,4,NAO_COTOU," ",0,0
"VA3423203502	TUBO ESCAPE",0,2,NAO_COTOU," ",0,0
"VA4918902750	TURBINA",0,1,NAO_COTOU," ",0,0
"VA4918314000	ABRAÇADEIRA",0,4,NAO_COTOU," ",0,0
"VA32A3610010	VALVULA DE SEGURANÇA",0,2,NAO_COTOU," ",0,0
"VA3423902101	RADIADOR DE ÓLEO",0,1,NAO_COTOU," ",0,0
"YY30P01006P1	SUPORTE BOMBA HIDRÁULICA",0,1,NAO_COTOU," ",0,0
"VA3434021070	CABEÇOTE DO FILTRO",0,1,NAO_COTOU," ",0,0
"VA3444302500	RESPIRO DO MOTOR",0,2,NAO_COTOU," ",0,0
"VAF430003201	ABRAÇADEIRA",0,6,NAO_COTOU," ",0,0
"VA32G4301100	TUBO",0,2,NAO_COTOU," ",0,0
"VA32G450100	POLIA BOMBA DÁGUA",0,1,NAO_COTOU," ",0,0
"VA3434611500	SENSOR",0,1,NAO_COTOU," ",0,0
"VA3434904400	CORREIA BOMBA DÁGUA",0,4,NAO_COTOU," ",0,0
"VA3434801900	ESPAÇADOR",0,1,NAO_COTOU," ",0,0
"VA32G4800200	HELICE",0,1,NAO_COTOU," ",0,0
"VA32G103400	TUBO INJETOR",0,2,NAO_COTOU," ",0,0
"VA32G103500	TUBO INJETOR",0,2,NAO_COTOU," ",0,0
"VA32G103600	TUBO INJETOR",0,2,NAO_COTOU," ",0,0
"VA32G6103700	TUBO INJETOR",0,2,NAO_COTOU," ",0,0
"VA32G6100300	BOMBA INJETORA",0,1,NAO_COTOU," ",0,0
"VA0556370258	ANEL ORING",0,1,NAO_COTOU," ",0,0
"VA32G6600100	MOTOR DE ARRANQUE",0,1,NAO_COTOU," ",0,0
"VA32G6800100	ALTERNADOR",0,1,NAO_COTOU," ",0,0
"VA32G9000400	SENSOR PRESSÃO",0,1,NAO_COTOU," ",0,0
"VA32G9000600	SENSOR",0,2,NAO_COTOU," ",0,0
"VA32G9000700	SENSOR",0,1,NAO_COTOU," ",0,0
"VA32G9000200	SENSOR TEMPERATURA DÁGUA",0,1,NAO_COTOU," ",0,0
"YN35V00050F1	VALVULA SOLENÓIDE",0,1,NAO_COTOU," ",0,0
"YY01V00055R500	JG REP. CILINDRO CAÇAMBA",0,2,NAO_COTOU," ",0,0
"YY01V00054R500	JG REP. CILINDRO PROFUNDIDADE",0,2,NAO_COTOU," ",0,0
"YY01V00053R500	JG RE. CILINDRO LEVANTE",0,4,NAO_COTOU," ",0,0
"YY10V00009F1	BOMBA HIDRAÚLICA",0,1,NAO_COTOU," ",0,0
"YN42H02349P1	ABRAÇADEIRA",0,10,NAO_COTOU," ",0,0
"YY42H01477P1	ABRAÇADEIRA",0,10,NAO_COTOU," ",0,0
"YY01V00055F1	CILINDRO DA CONCHA",0,1,NAO_COTOU," ",0,0
"2418T23986D1	ANEL",0,8,NAO_COTOU," ",0,0
"2419T6002D7	PINO TRAVA",0,8,NAO_COTOU," ",0,0
"2445Z869	ANEL ORING",0,8,NAO_COTOU," ",0,0
"YY12B01436P1	PINO",0,1,NAO_COTOU," ",0,0
"YY12B01448P1	BUCHA",0,4,NAO_COTOU," ",0,0
"YY12B01449P1	BUCHA",0,4,NAO_COTOU," ",0,0
"YY12B01446P1	BUCHA",0,4,NAO_COTOU," ",0,0
"YY12B01447P1	BUCHA",0,4,NAO_COTOU," ",0,0
"YY01V00053F1	CILINDRO LEVANTE",0,2,NAO_COTOU," ",0,0
"YY12B01428P1	PINO",0,2,NAO_COTOU," ",0,0
"YY12B01429P1	PINO",0,2,NAO_COTOU," ",0,0
"YM12B01120P1	BUCHA",0,4,NAO_COTOU," ",0,0
"YB12B01101P1	BUCHA",0,4,NAO_COTOU," ",0,0
"YY12B01432P1	PINO",0,2,NAO_COTOU," ",0,0
"YY12B01427P1	PINO",0,4,NAO_COTOU," ",0,0
"YY12B01435P1	PINO",0,2,NAO_COTOU," ",0,0
"YM80S00001F1	FAROL CONJUNTO",0,4,NAO_COTOU," ",0,0
"YY02B01174P1	PINO",0,4,NAO_COTOU," ",0,0
"YY60D01004P1	PARAFUSO",0,368,NAO_COTOU," ",0,0
"LP60D01002P1	PORCA",0,368,NAO_COTOU," ",0,0
"2424J113C1	SAPATA",0,92,NAO_COTOU," ",0,0
"YY62D01027P1	ELO",0,92,NAO_COTOU," ",0,0
"YY62D01029P1	BUCHA",0,90,NAO_COTOU," ",0,0
"YY62D01031P1	PINO",0,90,NAO_COTOU," ",0,0
"YY64D01002F1	ROLETE SUPERIOR",0,4,NAO_COTOU," ",0,0
"YY64D00027F1	ROLETE INFERIOR",0,14,NAO_COTOU," ",0,0
"YY54D01004P1	MOLA TENSORA",0,2,NAO_COTOU," ",0,0
"YY52D00006P1	RODA GUIA",0,2,NAO_COTOU," ",0,0
"LP52D01009P1	MANCAL RODA GUIA",0,4,NAO_COTOU," ",0,0
"2445R441F1	DUOCONE",0,4,NAO_COTOU," ",0,0
"YY51D01006P1	RODA MOTRIZ",0,2,NAO_COTOU," ",0,0
"LP53D01001P1	PARAFUSO",0,36,NAO_COTOU," ",0,0
"YY30V00058P1	VALVULA DE CONTROLE",0,1,NAO_COTOU," ",0,0
"ZS18C16045	PARAFUSO",0,14,NAO_COTOU," ",0,0
"YN20M01675P1	CONDENSADOR",0,1,NAO_COTOU," ",0,0
"YW21C01302P1	AMORTECEDOR",0,2,NAO_COTOU," ",0,0
"YB02C01066F1	VIDRO",0,1,NAO_COTOU," ",0,0
"YB51C01001P1	VIDRO",0,1,NAO_COTOU," ",0,0
"YY01V00055S005	TAMPA CILINDRO CONCHA",0,1,NAO_COTOU," ",0,0
"YY01V00055S016	EMBOLO CILINDRO CONCHA",0,1,NAO_COTOU," ",0,0
"YN50C01173P1	VIDRO",0,1,NAO_COTOU," ",0,0
"YN53C01003F1	MOTOR ELÉTRICO",0,1,NAO_COTOU," ",0,0
"YN40F01019DD	ANEL VEDAÇÃO",0,2,NAO_COTOU," ",0,0
"YN53C01003S002	PALHETA LIMPADOR",0,2,NAO_COTOU," ",0,0
"2444P803	VÁLVULA ESTEIRA",0,4,NAO_COTOU," ",0,0
"LP52D01003P1	EIXO RODA GUIA",0,2,NAO_COTOU," ",0,0
"LP52D01004P1	BUCHA RODA GUIA",0,4,NAO_COTOU," ",0,0
"YN02C01787P1	VIDRO",0,1,NAO_COTOU," ",0,0
"2427U900	RESERVATÓRIO",0,1,NAO_COTOU," ",0,0
"YN03M01695P1	COXIM MOTOR",0,4,NAO_COTOU," ",0,0
"ZM22C10035	COXIM MOTOR",0,4,NAO_COTOU," ",0,0
"YY01V00054S016	EMBOLO CILINDRO PROFUNDIDADE",0,1,NAO_COTOU," ",0,0
"YY01V00054S005	TAMPA CILINDRO PROFUNDIDADE",0,1,NAO_COTOU," ",0,0
"YX22V00007F1	EIXO MOTOR DE GIRO",0,1,NAO_COTOU," ",0,0
"YX32W0002S210	ENGRENAGEM",0,3,NAO_COTOU," ",0,0
"YX15V00004S742	PLACA FRICÇÃO",0,3,NAO_COTOU," ",0,0
"YX15V00004S743	PLACA FRICÇÃO",0,4,NAO_COTOU," ",0,0
"YM30P01007F1	ACOPLAMENTO",0,1,NAO_COTOU," ",0,0
"45Z91D104	ANEL ORING",0,8,NAO_COTOU," ",0,0
"YN20P01034P2	TAMPA TANQUE DIESEL",0,2,NAO_COTOU," ",0,0
"YY12P00012P1	SILENCIOSO",0,1,NAO_COTOU," ",0,0
"YB12P01013P1	TUBO",0,1,NAO_COTOU," ",0,0
"YY11P01028P1	MANGUEIRA FILTRO DE AR",0,1,NAO_COTOU," ",0,0
"YY05P00031S001	RADIADOR DÁGUA",0,1,NAO_COTOU," ",0,0
"YN02P01095P1	COXIM",0,8,NAO_COTOU," ",0,0
"YY02P01027P1	SUPORTE DE FERRO",0,1,NAO_COTOU," ",0,0
"YY02P01028P1	SUPORTE DE FERRO",0,1,NAO_COTOU," ",0,0
"YY01V00054F1	CILINDRO DE PROFUNDIDADE",0,1,NAO_COTOU," ",0,0
"YF30V00013F1	DISTRIBUIDOR",0,1,NAO_COTOU," ",0,0
"YN30V00105F1	VÁLVULA PILOTO",0,1,NAO_COTOU," ",0,0
"YN12B01602D1	ARRUELA DE AJUSTE",0,8,NAO_COTOU," ",0,0
"YY01V00053S016	EMBOLO CILINDRO LEVANTE",0,2,NAO_COTOU," ",0,0
"YY01V00053S005	TAMPA DO CILINDRO LEVANTE",0,2,NAO_COTOU," ",0,0
"YN52S00032P1	POTENCIONADOR",0,1,NAO_COTOU," ",0,0
"YY05P01238P1	TUBO FLEXIVEL",0,1,NAO_COTOU," ",0,0
"YN53C01003S001	BRAÇO LIMPADOR",0,2,NAO_COTOU," ",0,0
"MAO DE OBRA MECANICA",0,300,NAO_COTOU," ",0,0
"YN52D01008P1	PINO TRAVA",0,4,NAO_COTOU," ",0,0
"2830445	JUNTA",0,8,NAO_COTOU," ",0,0
"2445R220D4	ANEL VEDAÇÃO",0,8,NAO_COTOU," ",0,0
"YM12B01039P1	ELO",0,1,NAO_COTOU," ",0,0
"2444P803	VÁLVULA ESTICADOR",0,2,NAO_COTOU," ",0,0
"YN50C01189P1	FECHADURA",0,1,NAO_COTOU," ",0,0
"YN20M00107S020	EVAPORADOR",0,1,NAO_COTOU," ",0,0
"YM12P00010P1	SILENCIOSO",0,1,NAO_COTOU," ",0,0
"YM12P01009P1	TUBO ESCAPE",0,1,NAO_COTOU," ",0,0
"YN64D01068F1	ROLETE SUPERIOR",0,8,NAO_COTOU," ",0,0
"2445R361F1	DUOCONE",0,8,NAO_COTOU," ",0,0
"YN64D01069P1	EIXO",0,4,NAO_COTOU," ",0,0
"YN03M01695P1	COXIM MOTOR",0,8,NAO_COTOU," ",0,0
"YN50C01173P1	VIDRO FRONTAL",0,1,NAO_COTOU," ",0,0
"YM54D01003P2	MOLA ESTEIRA",0,2,NAO_COTOU," ",0,0
"YF64D00001F1	ROLETE INFERIOR",0,14,NAO_COTOU," ",0,0
"YM51D01001P1	RODA MOTRIZ",0,2,NAO_COTOU," ",0,0
"ZS13C16045	PARAFUSO",0,120,NAO_COTOU," ",0,0
"YN40F01019D7	ANEL VEDAÇÃO",0,4,NAO_COTOU," ",0,0
"YM12B01052P1	PINO",0,2,NAO_COTOU," ",0,0
"2445R138D8	RETENTOR",0,8,NAO_COTOU," ",0,0
"YM43H01013P1	TUBO HIDRÁULICO",0,2,NAO_COTOU," ",0,0
"YM60D00004P1	SAPATA",0,60,NAO_COTOU," ",0,0
"YN52D01011P1	MANCAL RODA GUIA",0,4,NAO_COTOU," ",0,0
"2445R152D1	ANEL ORING",0,8,NAO_COTOU," ",0,0
"YB10V00004S019	VEDADOR",0,2,NAO_COTOU," ",0,0
"YM01V00017R300	JG. REP. CILINDRO PROFUNDIDADE",0,1,NAO_COTOU," ",0,0
"YN52D01001P1	EIXO RODA GUIA",0,2,NAO_COTOU," ",0,0
"ZD11G07000	ANEL",0,8,NAO_COTOU," ",0,0
"2439P177	PISTÃO ESTICADOR",0,2,NAO_COTOU," ",0,0
"YN40F01019D8	ANEL VEDAÇÃO",0,4,NAO_COTOU," ",0,0
"YN52D01006P1	RODA GUIA",0,2,NAO_COTOU," ",0,0
"2420P1580D4	PARAFUSO",0,56,NAO_COTOU," ",0,0
"2445R451F1	DUOCONE",0,8,NAO_COTOU," ",0,0
"YM01V00017F1	CILINDRO PROFUNDIDADE",0,1,NAO_COTOU," ",0,0
"2438U999S4	BUCHA METÁLICA",0,2,NAO_COTOU," ",0,0
"LQ01V00003S014	EMBÔLO",0,1,NAO_COTOU," ",0,0
"YN02C02136P1	VIDRO LATERAL",0,1,NAO_COTOU," ",0,0
"YM12B01070P1	PINO",0,2,NAO_COTOU," ",0,0
"YN12B01596P1	BUCHA",0,4,NAO_COTOU," ",0,0
"YM01V00019F1	CILINDRO LEVANTE",0,2,NAO_COTOU," ",0,0
"2438U1109S14	BUCHA METÁLICA",0,2,NAO_COTOU," ",0,0
"YM01V00019S015	EMBÔLO",0,1,NAO_COTOU," ",0,0
"2438U1109S14	BUCHA",0,2,NAO_COTOU," ",0,0
"YM12B01040P1	ELO",0,1,NAO_COTOU," ",0,0
"YB12B01072P1	BUCHA",0,4,NAO_COTOU," ",0,0
"YM02B01036P1	BUCHA",0,4,NAO_COTOU," ",0,0
"B16T0442D52	CALÇO 0.50MM",0,10,NAO_COTOU," ",0,0
"B16T0442D39	CALÇO 0.90MM",0,10,NAO_COTOU," ",0,0
"B16T0442D4	CALÇO 1.6MM",0,10,NAO_COTOU," ",0,0
"2419P210	PINO",0,50,NAO_COTOU," ",0,0
"2424J376	ELO L.D.",0,40,NAO_COTOU," ",0,0
"YN30V00080F1	VÁLVULA",0,1,NAO_COTOU," ",0,0
"LC52S00019P1	SENSOR PRESSÃO DO COMANDO",0,1,NAO_COTOU," ",0,0
"YN03M01573P1	COXIM MOTOR",0,8,NAO_COTOU," ",0,0
"YM05P00019S006	RADIADOR DE ÓLEO",0,1,NAO_COTOU," ",0,0
"YN30V00105R150	JG. REPARO JOY STICK",0,1,NAO_COTOU," ",0,0
"YB12B01838P1	BUCHA",0,4,NAO_COTOU," ",0,0
"YM12B01066P1	PINO",0,2,NAO_COTOU," ",0,0
"YN64D01069P1	EIXO ROLETE",0,4,NAO_COTOU," ",0,0
"ZD12P02900	ANEL ORING",0,20,NAO_COTOU," ",0,0
"2405P415	BUCHA MESTRE",0,8,NAO_COTOU," ",0,0
"YM01V00018F1	CILINDRO DA CONCHA",0,1,NAO_COTOU," ",0,0
"2438U1949S4	BUCHA METÁLICA",0,2,NAO_COTOU," ",0,0
"YM01V00018S015	EMBÔLO",0,1,NAO_COTOU," ",0,0
"YM12B01092P1	BUCHA",0,4,NAO_COTOU," ",0,0
"YM10V00006S123	ROLAMENTO",0,2,NAO_COTOU," ",0,0
"YM10V00006S124	ROLAMENTO",0,2,NAO_COTOU," ",0,0
"YM12B01135P1	BUCHA",0,4,NAO_COTOU," ",0,0
"YM12B01136P1	BUCHA",0,4,NAO_COTOU," ",0,0
"YN32W01072P1	ROLAMENTO",0,4,NAO_COTOU," ",0,0
"ZR16X04000	ANEL ORING",0,9,NAO_COTOU," ",0,0
"4895347	RETENTOR",0,8,NAO_COTOU," ",0,0
"4895183	BUCHA",0,16,NAO_COTOU," ",0,0
"YN32W01066P1	PINO GUIA",0,3,NAO_COTOU," ",0,0
"YN32W01030P1	ROLAMENTO",0,2,NAO_COTOU," ",0,0
"YN02C01787P1	VIDRO",0,1,NAO_COTOU," ",0,0
"YN02C03160P1	VIDRO",0,1,NAO_COTOU," ",0,0
"YM01V00019R300	JG. REP. CILINDRO LEVANTE",0,4,NAO_COTOU," ",0,0
"YM02B01069P1	PINO",0,2,NAO_COTOU," ",0,0
"2420T6976	PARAFUSO",0,360,NAO_COTOU," ",0,0
"2420P1552	PORCA",0,360,NAO_COTOU," ",0,0
"2445Z1449	VEDAÇÃO",0,176,NAO_COTOU," ",0,0
"2405P416	BUCHA",0,50,NAO_COTOU," ",0,0
"2853120	TUBO ENCHIMENTO",0,1,NAO_COTOU," ",0,0
"YN32W01073P1	ROLAMENTO",0,6,NAO_COTOU," ",0,0
"4897877	JUNTA CÁRTER",0,2,NAO_COTOU," ",0,0
"ZD12P02000	ANEL ORING",0,36,NAO_COTOU," ",0,0
"YN35V00050F1	VALVULA SOLENÓIDE",0,1,NAO_COTOU," ",0,0
"YM10V01002F1	VÁLVULA REGULADORA",0,1,NAO_COTOU," ",0,0
"YN32W01053P1	ENGRENAGEM",0,3,NAO_COTOU," ",0,0
"YN32W01056P1	ANEL ORING",0,12,NAO_COTOU," ",0,0
"2852684	RESPIRO",0,2,NAO_COTOU," ",0,0
"4899632	VÁLVULA ADMISSÃO",0,4,NAO_COTOU," ",0,0
"YN32W01029P1	ROLAMENTO",0,2,NAO_COTOU," ",0,0
"71469389	CARRIER",0,1,NAO_COTOU," ",0,0
"2445R442F1	DUOCONE",0,4,NAO_COTOU," ",0,0
"2405P482	BUCHA",0,4,NAO_COTOU," ",0,0
"YM32W01002P1	PINHÃO GIRO",0,1,NAO_COTOU," ",0,0
"2437U213S157	MOLA",0,24,NAO_COTOU," ",0,0
"2424J377	ELO L.E.",0,40,NAO_COTOU," ",0,0
"2419P4211	PINO MESTRE",0,8,NAO_COTOU," ",0,0
"4895393	ANEL ORING",0,8,NAO_COTOU," ",0,0
"2853443	BOMBA DÁGUA",0,2,NAO_COTOU," ",0,0
"YX10V00003S015	ANEL ORING",0,15,NAO_COTOU," ",0,0
"YN02B01417D1	ARRUELA",0,16,NAO_COTOU," ",0,0
"YM01V00018R300	JG. REP. CILINDRO CONCHA",0,2,NAO_COTOU," ",0,0
"YN55V01057P1	VEDADOR",0,10,NAO_COTOU," ",0,0
"YM10V00006S535	RETENTOR",0,8,NAO_COTOU," ",0,0
"YM10V00003S702	ANEL ORING",0,16,NAO_COTOU," ",0,0
"2456R442F1	FAROL CONJUNTO",0,6,NAO_COTOU," ",0,0
"2852205	CÁRTER",0,1,NAO_COTOU," ",0,0
"4899091	PARAFUSO",0,24,NAO_COTOU," ",0,0
"YN10V00033R100	EIXO DA PLANETÁRIA",0,1,NAO_COTOU," ",0,0
"4890833	RETENTOR",0,2,NAO_COTOU," ",0,0
"4899039	PARAFUSO",0,12,NAO_COTOU," ",0,0
"2853095	COLETOR ESCAPE",0,1,NAO_COTOU," ",0,0
"YN05P0058S013	COXIM RADIADOR",0,8,NAO_COTOU," ",0,0
"2452U202S5	PARAFUSO",0,8,NAO_COTOU," ",0,0
"4895187	VÁLVULA ESCAPE",0,4,NAO_COTOU," ",0,0
"YN35V00004S361	ANEL O",0,10,NAO_COTOU," ",0,0
"YN35V00004S362	ANEL O",0,10,NAO_COTOU," ",0,0
"YN35V00004S363	ANEL O",0,10,NAO_COTOU," ",0,0
"2852037	JOGO DE ANÉIS",0,2,NAO_COTOU," ",0,0
"2853375	VOLANTE DO MOTOR",0,1,NAO_COTOU," ",0,0
"4897178	VEDADOR",0,8,NAO_COTOU," ",0,0
"2852221	CREMALHEIRA",0,2,NAO_COTOU," ",0,0
"2852364	PARAFUSO",0,16,NAO_COTOU," ",0,0
"4895360	ISOLADOR",0,16,NAO_COTOU," ",0,0
"2852033	JUNTA DA TAMPA",0,16,NAO_COTOU," ",0,0
"4895361	HASTE",0,8,NAO_COTOU," ",0,0
"4890832	RETENTOR",0,2,NAO_COTOU," ",0,0
"4890189	SENSOR ROTAÇÃO",0,1,NAO_COTOU," ",0,0
"4891353	PARAFUSO",0,10,NAO_COTOU," ",0,0
"4897179	VEDADOR",0,8,NAO_COTOU," ",0,0
"2830920	JUNTA CABEÇOTE",0,1,NAO_COTOU," ",0,0
"4895336	ESPAÇADOR",0,16,NAO_COTOU," ",0,0
"2855531	PISTAO",0,2,NAO_COTOU," ",0,0
"2830266	BOMBA ALIMENTADORA",0,2,NAO_COTOU," ",0,0
"4896616	ENGRENAGEM BOMBA INJETORA",0,1,NAO_COTOU," ",0,0
