descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Amiodarona 200mg cpr, em blister.",5093046,220000,PERDEU,COMP,109780,0.499
"Amoxicilina 250mg+ Ácido clavulânico 62,5mg/mL,  acompanha copo-medida, 75ml após reconstituição.",5093050,16000,PERDEU,FR,238400,14.9
"Amoxicilina 500mg+ Ácido clavulânico 125mg, comprimido, em b",5093052,450000,PERDEU,COMP,584550,1.299
"Azitromicina 500mg. Blister com 01 comprimido, ou acondicionado de forma unitarizada, delimitada por picotes,  constando em cada unidade de comprimido a seguinte informação: nome do princípio ativo, dosagem, lote e validade.",5093058,60000,PERDEU,COMP,82800,1.38
"BENZILPENICILINA BENZATINA 1.200.000 UI.",5093063,12000,PERDEU,FR/AM,83880,6.99
"Carbamazepina 200mg cpr. Blíster com 10 ou 15 comprimidos.",5093078,1800000,PERDEU,COMP,540000,0.3
"Carbamazepina 20mg/mL (2 %) - suspensão oral, frasco 100ml.",5093079,3000,PERDEU,FR.,35970,11.99
"Carbonato de lítio 300mg cpr, em blister.",5093082,500000,PERDEU,COMP,193500,0.387
"Carvedilol 12,5 mg cpr, em blister.",5093084,200000,PERDEU,COMP,36000,0.18
"Carvedilol 25 mg cpr, em blister.",5093085,250000,PERDEU,COMP,57500,0.23
"Carvedilol 3,125 mg cpr, em blister.",5093086,60000,PERDEU,COMP,10200,0.17
"Carvedilol 6,25 mg cpr, em blister.",5093087,100000,PERDEU,COMP,17000,0.17
"Claritromicina 500mg comprimido, em blister.",5093096,15000,PERDEU,COMP,58500,3.9
"Cloreto de sódio 0,9%, sistema ABERTO, frasco 250ml.",5093107,6000,PERDEU,FR.,32100,5.35
"Dexametasona 4mg cpr, em blister.",5093117,40000,PERDEU,COMP,18000,0.45
"Diazepam 5mg cpr. Acondicionado de forma unitarizada, delimitada por picotes,  constando em cada unidade de comprimido a seguinte informação: nome do princípio ativo, dosagem, lote e validade.",5093119,50000,PERDEU,COMP,3950,0.079
"Diazepam 5mg/mL solução injetável, ampola 2ml.",5093120,4000,PERDEU,AMP,3960,0.99
"Espironolactona 25mg cpr, em blister.",5093140,850000,PERDEU,COMP,153000,0.18
"Etomidato 2mg/ml, injetável, ampola 10ml.",5093142,1000,PERDEU,AMP,21000,21
"Gliclazida 30mg cpr liberação prolongada, em blister.",5093160,1800000,PERDEU,COMP,306180,0.1701
"Heparina 5000 UI/0,25mL injetável, ampola.",5093169,15000,PERDEU,AMP,154350,10.29
"Hidrocortisona 100mg pó para suspensão injetável.",5093171,3000,PERDEU,FR/AM,9750,3.25
"Hidrocortisona 500mg pó para suspensão injetável.",5093172,4000,PERDEU,FR/AM,22360,5.59
"Levotiroxina sódica 100mcg cpr, em blister.",5093204,500000,PERDEU,COMP,95000,0.19
"Levotiroxina sódica 25mcg cpr, em blister.",5093205,600000,PERDEU,COMP,114000,0.19
"Levotiroxina sódica 50 mcg cpr, em blister.",5093206,600000,PERDEU,COMP,114000,0.19
"Losartana 50mg cpr revestido, em blister.",5093214,5000000,PERDEU,COMP,324500,0.0649
"Metildopa 250mg cpr, em blister.",5093218,350000,PERDEU,COMP,147700,0.422
"Metoprolol, succinato 50mg, comprimido de liberação prolonga",5093223,36000,VENCEU,COMP,24476.4,0.6799
"Omeprazol 40mg, injetável, com diluente 10ml.",5093247,600,PERDEU,FR/AM,11970,19.95
"Sinvastatina 20mg cpr, em blister.",5093270,1800000,PERDEU,COMP,252000,0.14
"Sinvastatina 40 mg cpr, em blister.",5093271,1500000,PERDEU,COMP,255000,0.17
"Timolol, maleato 0,5%, colírio, frasco 5ml.",5093285,2000,PERDEU,FR.,7180,3.59
