descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"CAMISETA FEMININA MANGA CURTA",4300517,40,VENCEU,UNI,1148,28.7
"CAMISETA MANGA CURTA FEMININA INFANTIL",4300518,16,VENCEU,UNI,411.2,25.7
"CAMISETA FEMENINA MANGA LONGA",4300519,40,VENCEU,UNI,1548,38.7
"CAMISETA FEMININA MANGA LONGA INFANTIL",4300520,16,VENCEU,UNI,558.4,34.9
"CAMISETA FEMININA UNIFORME ESCOLAR",4300521,12,VENCEU,UNI,322.8,26.9
"SHORTS FEMININO",4300522,24,VENCEU,UNI,1668,69.5
"SHORTS FEMININO INFANTIL",4300523,24,VENCEU,UNI,1411.2,58.8
"CALÇA FEMININA",4300524,50,VENCEU,UNI,3975,79.5
"BERMUDA MASCULINA JEANS",4300525,50,VENCEU,UNI,4445,88.9
"BERMUDA MASCULINA TACTEL",4300526,24,VENCEU,UNI,1332,55.5
"BERMUDA MASCULINA INFANTIL",4300527,24,VENCEU,UNI,1116,46.5
"CAMISETA MASCULINA MANGA CURTA",4300528,40,VENCEU,UNI,1140,28.5
"CAMISETA MANGA CURTA MASCULINA INFANTIL",4300529,40,VENCEU,UNI,1236,30.9
"CAMISETA MASCULINA MANGA LONGA",4300530,40,VENCEU,UNI,1396,34.9
"CAMISETA MASCULINA MANGA LONGA INFANTIL",4300531,40,VENCEU,UNI,1396,34.9
"CAMISETA MASCULINA UNIFORME ESCOLAR",4300532,12,VENCEU,UNI,327.6,27.3
"REGATA MASCULINA INFANTIL",4300533,16,VENCEU,UNI,462.4,28.9
"REGATA MASCULINA",4300534,16,VENCEU,UNI,430.4,26.9
"CINTO MASCULINO",4300535,16,VENCEU,UNI,284.8,17.8
"BONÉ MASCULINO",4300536,16,VENCEU,UNI,334.4,20.9
"MALA DE VIAGEM",4300537,20,VENCEU,UNI,2530,126.5
"CUECA BOX",4300538,40,VENCEU,UNI,700,17.5
CALCINHA,4300539,40,VENCEU,UNI,392,9.8
"MEIA FEMININA",4300540,8,VENCEU,PAR,49.6,6.2
"Meia Masculina",4300541,8,VENCEU,PAR,62.4,7.8
"MEIA FEMININA INFANTIL",4300542,8,VENCEU,PAR,46.4,5.8
"MEIA MASCULINA INFANTIL",4300543,8,VENCEU,PAR,46.4,5.8
"TOALHA DE BANHO",4300544,100,VENCEU,UNI,1410,14.1
"TOALHA DE ROSTO",4300545,100,VENCEU,UNI,1150,11.5
"SANDÁLIA DE DEDO FEMININA",4300546,21,VENCEU,PAR,451.5,21.5
"SANDÁLIA DE DEDO MASCULINO",4300547,21,VENCEU,PAR,354.9,16.9
"SANDÁLIA DE DEDO FEMENINA INFANTIL",4300548,21,VENCEU,PAR,436.8,20.8
"SANDÁLIA DE DEDO MASCULINA INFANTIL",4300549,21,VENCEU,PAR,331.8,15.8
"TÊNIS INFANTIL FEMININA",4300550,16,VENCEU,PAR,792,49.5
"TÊNIS INFANTIL MASCULINO",4300551,16,VENCEU,PAR,792,49.5
"TÊNIS FEMININO",4300552,16,VENCEU,PAR,1568,98
"TÊNIS MASCULINO",4300553,16,VENCEU,PAR,1416,88.5
