descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"CABO HDMI 10MT",1284261,47,5,ATIVO,UNIDADE,345,69
TELEVISOR,1284267,41,2,ATIVO,UNIDADE,3596,1798
"Localizador de Cabos / Zumbidor / Testador Completo;",1284268,40,2,ATIVO,UNIDADE,478,239
TELEVISOR,1284270,38,2,ATIVO,UNIDADE,3396,1698
"Switch 24 portas 10/100/1000",1284272,36,5,ATIVO,UNIDADE,11400,2280
"Switch 24 portas 10/100",1284273,35,5,ATIVO,UNIDADE,1075,215
PROJETOR.,1284275,33,2,ATIVO,UNIDADE,3996,1998
"IMPRESSORA MULTIFUNCIONAL LASER MONOCROMÁTICA",1284283,25,5,ATIVO,UNIDADE,7490,1498
"mpressora Laser Multifuncional Colorida",1284285,22,5,ATIVO,UNIDADE,13805,2761
"Cabo VGA para monitor 1,5mt",1284287,49,5,ATIVO,UNIDADE,65,13
Processador,1284293,82,10,ATIVO,UNIDADE,19600,1960
"Placa de rede	PCI Gigabit",1284298,77,5,ATIVO,UNIDADE,190,38
"Placa de Rede	PCI Express Gigabit",1284299,76,5,ATIVO,UNIDADE,240,48
"Placa de rede sem fio.",1284300,75,5,ATIVO,UNIDADE,194.5,38.9
"Memória	DDR 3/ 4Gb/ 1333Mhz",1284303,66,10,ATIVO,UNIDADE,1290,129
"Memória	DDR 2/ 2Gb",1284304,64,10,ATIVO,UNIDADE,1180,118
"HD	500 gb para notebook/ 5.400 RPM / Conexão SATA",1284305,63,5,ATIVO,UNIDADE,1245,249
"HD	Interno SATA/ 2TB/ 7.200 RPM",1284307,61,5,ATIVO,UNIDADE,2450,490
"Fonte para Notebook",1284311,57,10,ATIVO,UNIDADE,790,79
"IMPRESSORA JATO DE TINTA COLORIDA",1284317,20,5,ATIVO,UNIDADE,1145,229
"Impressora Multifuncional Laser Monocromática COM SUPORTE D",1284318,24,5,ATIVO,UNIDADE,6990,1398
"HD Externo USB 3.0 3Tb",1284319,18,5,ATIVO,UNIDADE,2945,589
"HD Externo USB 3.0 3Tb com fonte",1284320,19,5,ATIVO,UNIDADE,3325,665
"APARELHO TELEFÔNICO ANALÓGICO.",1284323,3,10,ATIVO,UNIDADE,420,42
"APARELHO TELEFONICO SEM FIO.",1284324,4,10,ATIVO,UNIDADE,890,89
"CAIXA DE SOM",1284325,6,20,ATIVO,UNIDADE,480,24
"CAMERA DE MONITORAMENTO.",1284326,7,10,ATIVO,UNIDADE,4290,429
"Computador Processador: 3GHz",1284327,8,10,ATIVO,UNIDADE,31890,3189
Gabinete,1284333,14,10,ATIVO,UNIDADE,2390,239
"HD Externo/ USB 3.0/ 1 TB",1284335,16,5,ATIVO,UNIDADE,1295,259
"HD Externo USB 3.0 2TB com fonte",1284336,17,5,ATIVO,UNIDADE,2445,489
"ESTABILIZADOR 1000VA BIVOLT",1284337,10,10,ATIVO,UNIDADE,1290,129
