descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FLURAZEPAM 30MG CPR",1320794,327,360,ATIVO,COMPRIMIDO,216,0.6
"ESCITALOPRAM, OXALATO 15MG CPR",1320886,295,500,ATIVO,COMPRIMIDO,120,0.24
"IMIPRAMINA 10 MG",1320900,381,600,ATIVO,COMPRIMIDO,252,0.42
"LISINOPRIL 20MG CPR",1320998,437,1500,ATIVO,COMPRIMIDO,420,0.28
"ALPRAZOLAM 2MG CPR",1321128,50,5000,ATIVO,COMPRIMIDO,650,0.13
"ALPRAZOLAM 0,5MG CPR",1321130,48,1500,ATIVO,COMPRIMIDO,150,0.1
"CLORIDRATO DE DULOXETINA 60MG CPR",1321163,202,1020,ATIVO,COMPRIMIDO,2346,2.3
"DESVENLAFAXINA, SUCCINATO   50MG CPR",1321191,238,400,ATIVO,COMPRIMIDO,1784,4.46
"CILOSTAZOL 100MG CPR",1321264,163,40000,ATIVO,COMPRIMIDO,18800,0.47
"SULPIRIDA 50MG CPR",1321281,625,360,ATIVO,COMPRIMIDO,190.8,0.53
"SULPIRIDA 200MG CPR",1321282,624,360,ATIVO,COMPRIMIDO,406.8,1.13
"PANTOPRAZOL 20MG CPR",1321374,528,3000,ATIVO,COMPRIMIDO,540,0.18
