descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Disjuntor 20A monofásico preto",1287550,230,15,ATIVO,PEÇA,159,10.6
"Disjuntor 15A monofásico preto",1287551,229,15,ATIVO,PEÇA,159,10.6
"Disjuntor 10A monofásico preto",1287552,228,10,ATIVO,UNIDADE,113.3,11.33
"CONDUITE CORRUGADO PVC FLEXÍVEL  AMARELO 3/4",1287553,227,300,ATIVO,METRO,222,0.74
"CONDUITE CORRUGADO PVC FLEXÍVEL  AMARELO 1/2",1287554,226,300,ATIVO,METRO,93,0.31
"Central distribuição PVC ext. p/ 4 disjuntores",1287555,225,5,ATIVO,PEÇA,51.7,10.34
"Central disribuição PVC ext. p/ 2 disjuntores",1287556,224,5,ATIVO,PECAS,40.85,8.17
"CANALETA SISTEMA X COM DIVISORIA 50X20 MM 210 M BRANCA - ade",1287557,223,100,ATIVO,BARRA,1033,10.33
"CANALETA SISTEMA X COM DIVISORIA 20X10 MM 210 M BRANCA - ade",1287558,222,100,ATIVO,BARRA,550,5.5
"Calha p/ lampada fluorescente de embutir 2x40W cor branca",1287559,221,20,ATIVO,UNIDADE,402.6,20.13
"Calha p/ lampada fluorescente de embutir 1x40W cor branca.",1287560,220,20,ATIVO,UNIDADE,783.4,39.17
"Caixa Versátil Disjntor 15A c/ Tomada 20A",1287561,219,20,ATIVO,UNIDADE,547.8,27.39
"Caixa passagem concreto 46x70 padrao celesc",1287562,218,5,ATIVO,PEÇA,123.7,24.74
"Caixa de luz 4x4 amarela",1287563,217,10,ATIVO,UNIDADE,16.4,1.64
"Caixa de luz 4x2 amarela",1287564,216,10,ATIVO,UNIDADE,7.6,0.76
"Cabo de rede computador azul 8 x 24wg",1287565,215,200,ATIVO,METRO,194,0.97
"CABO (PP) PARA EXTENSÃO DE FIO 3X4,0mm",1287566,214,300,ATIVO,METRO,2208,7.36
"CABO (PP) PARA EXTENSÃO DE FIO 3X2,5mm",1287567,213,200,ATIVO,METRO,576,2.88
"CABO (PP) PARA EXTENSÃO DE FIO 2X2,5mm",1287568,212,300,ATIVO,METRO,615,2.05
"CABO (PP) PARA EXTENSÃO DE FIO 2X1,5mm",1287569,211,500,ATIVO,METRO,650,1.3
"BOCAL PVC E-27",1287570,210,10,ATIVO,UNIDADE,30.3,3.03
"BOCAL PORCELANA E-27",1287571,209,20,ATIVO,UNIDADE,39,1.95
