descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Carimbo em estojo auto entintado tam. 4,7 x 1,8",1285661,3,760,ATIVO,UNIDADE,10480.4,13.79
"Carimbo em estojo auto entintado tam. 3,8 x 1,4",1285662,2,50,ATIVO,UNIDADE,552.5,11.05
"Carimbo em estojo auto entintado tam. 7,5 x 3,8",1285663,6,50,ATIVO,UNIDADE,1457.5,29.15
"Carimbo em estojo auto entintado tam. 5,9 x 2,3",1285664,4,65,ATIVO,UNIDADE,1058.2,16.28
"Carimbo em estojo auto entintado tam. 2,6 x 1,00",1285665,1,50,ATIVO,UNIDADE,552.5,11.05
"Carimbo em estojo auto entintado tam. 6,0 x 4,0",1285666,5,50,ATIVO,UNIDADE,1381.5,27.63
"Borracha para estojo 5,9 a 7,5",1285667,10,50,ATIVO,UNIDADE,292.5,5.85
"Carimbo em estojo auto entintado datador tam. 4,3 x 4,3.",1285668,7,45,ATIVO,UNIDADE,1492.2,33.16
"Carimbo em estojo auto entintado numerador com 06 dígitos se",1285669,8,2,ATIVO,UNIDADE,198.96,99.48
"Borracha  para estojo 2,6 a 4,7",1285670,9,150,ATIVO,UNIDADE,682.5,4.55
