descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"GINKGO BILOBA 120MG CPR",1320781,340,500,ATIVO,COMPRIMIDO,270,0.54
"ERITROMICINA 500MG ACONDICIONADO DE FORMA UNITARIZADA",1320889,292,7000,ATIVO,COMPRIMIDO,16926,2.418
"CLOBAZAN 20MG CPR",1321249,178,1500,ATIVO,COMPRIMIDO,1335,0.89
"CLOBAZAN 10MG CPR",1321250,177,500,ATIVO,COMPRIMIDO,245,0.49
