descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FLUOXETINA 20MG/ML GOTAS",1320795,326,100,ATIVO,FRASCO,900,9
"FLUNITRAZEPAM 2MG CPR",1320797,324,360,ATIVO,COMPRIMIDO,306,0.85
"FLUNITRAZEPAM 1MG CPR",1320798,323,360,ATIVO,COMPRIMIDO,194.4,0.54
"FINASTERIDA 1MG CPR",1320803,318,500,ATIVO,COMPRIMIDO,317.5,0.635
"HIDROXICIZINA 25MG CPR",1320813,372,1200,ATIVO,COMPRIMIDO,228,0.19
"HIDROCORTISONA + NEOMICINA+SULFATO DE POLIMIXINA B 10MG+5MG+",1320816,369,50,ATIVO,FRASCO,503,10.06
"GLIMEPIRIDA 4MG CPR",1320829,355,2500,ATIVO,COMPRIMIDO,507.5,0.203
"GLIMEPIRIDA 1MG",1320832,352,500,ATIVO,COMPRIMIDO,82.5,0.165
"Dipropionato de Beclometasona 250mcg - SPRAY ORAL",1320849,270,500,ATIVO,FRASCO,22800,45.6
"DIMENIDRATO 30 MG + CLORIDRATO DE PIRIDOXINA 50 MG + GLICOSE",1320855,264,2500,ATIVO,AMPOLA,6122.5,2.449
"DILTIAZEM 30MG CPR",1320858,261,25000,ATIVO,COMPRIMIDO,2975,0.119
"DI-HIDROERGOCRISTINA 3MG + FLUNARIZINA 10MG CPR",1320859,260,500,ATIVO,COMPRIMIDO,1340,2.68
"DORZOLAMIDA 2% SOL oftálmica",1320866,281,100,ATIVO,FRASCO,1560,15.6
"DORZOLAMIDA +TIMOLOL 2%+0,5% SOL OFTÁLMICA 5ML",1320868,282,50,ATIVO,FRASCO,780,15.6
"ESPIRONOLACTONA 50 MG",1320879,302,5000,ATIVO,COMPRIMIDO,910,0.182
"ESOMEPRAZOL 40MG CP",1320883,298,1000,ATIVO,COMPRIMIDO,390,0.39
"LOSARTANA 100MG + HIDROCLOROTIAZIDA 25MG CPR",1320962,442,360,ATIVO,COMPRIMIDO,85.68,0.238
"ISOSSORBIDA 10 MG, DINITRATO",1320974,398,80000,ATIVO,COMPRIMIDO,16640,0.208
"IMIPRAMINA 75 MG",1320988,383,2500,ATIVO,COMPRIMIDO,4050,1.62
"LATANOPROST 0,05MG/ML SOL OFTALMICA 2,5ML (GELAD.)",1320990,410,50,ATIVO,FRASCO,775,15.5
