descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Alimento nutricionalmente completo para nutrição enteral ou",1259898,1,600,ATIVO,LATA,26100,43.5
"Dieta nutricionalmente completa desenvolvida para crianças",1259899,2,3000,ATIVO,LATA,118500,39.5
