descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"HIDROXIDO DE ALUMÍNIO 61,5MG/ML SOL ORAL 150 ML",1320810,375,2000,ATIVO,FRASCO,7500,3.75
"HIDROXIDO DE ALUMINIO + HIDROXIDO DE MAGNESIO 60MG+40MG/ML",1320811,374,2000,ATIVO,FRASCO,3600,1.8
"HIDROCLOROTIAZIDA 50MG",1320817,368,6000,ATIVO,COMPRIMIDO,210,0.035
"HALOPERIDOL 2MG/ML SOL ORAL.",1320826,358,500,ATIVO,FRASCO,1089.5,2.179
"HALOPERIDOL 1 MG",1320827,357,30000,ATIVO,COMPRIMIDO,3300,0.11
"DOMPERIDONA 10MG CPR",1320840,279,500,ATIVO,COMPRIMIDO,40,0.08
"FENOBARBITAL 200 MG/ML SOL INJ. 1 ML",1320867,315,100,ATIVO,AMPOLA,112,1.12
"ESTRIOL 1MG/G CREME VAGINAL 50GR (Com no MÍNIMO 5 APLICADORE",1320877,304,100,ATIVO,TUBO,690,6.9
"NIMODIPINO 30MG CPR",1320939,496,200,ATIVO,COMPRIMIDO,43,0.215
"LORAZEPAM 2MG CPR",1320994,441,1000,ATIVO,COMPRIMIDO,70,0.07
"DICLOFENACO DE SÓDIO 50 MG",1321023,252,120000,ATIVO,COMPRIMIDO,2388,0.0199
"ACIDO FÓLICO 5 MG CPR",1321089,27,400000,ATIVO,COMPRIMIDO,15120,0.0378
"ALENDRONATO SÓDICO 10MG CPR",1321135,43,2500,ATIVO,COMPRIMIDO,1200,0.48
"DICLOFENACO DE RESINATO 15MG/ML GOTAS 20 ML",1321146,251,500,ATIVO,FRASCO,760,1.52
"CARBONATO DE CALCIO + VIT D 600MG+200UI CPR (blister de no m",1321226,139,2000,ATIVO,COMPRIMIDO,166,0.083
"CARBONATO DE CALCIO + VIT D 500MG+400UI CPR (blister de no m",1321227,138,250000,ATIVO,COMPRIMIDO,48725,0.1949
"SINVASTATINA 10MG CPR",1321301,605,80000,ATIVO,COMPRIMIDO,3760,0.047
"VITAMINAS DO COMPLEXO B",1321318,676,85000,ATIVO,COMPRIMIDO,3136.5,0.0369
"PERMETRINA 50MG/ML LOÇÃO 60ML",1321356,546,100,ATIVO,FRASCO,246,2.46
"OMEPRAZOL 40 MG (Embalagem em blister com no mínimo 7 cápsul",1321382,520,1000,ATIVO,CAPSULAS,175,0.175
"OMEGA 3 CAPS (1000mg COM no mínimo 180mg de EPA e 120mg e DH",1321384,518,360,ATIVO,CAPSULAS,360,1
"SAIS P/ REIDRATAÇÃO ORAL ENVELOPE (Clor Sódio3,5g + Clor Pot",1321400,590,15000,ATIVO,SACHE,6825,0.455
"PREGABALINA 75MG",1321426,563,2000,ATIVO,COMPRIMIDO,2160,1.08
"POLIVITAMINICO  XPE",1321435,554,100,ATIVO,FRASCO,251,2.51
