descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Bloco iluminação autonomo emergencia Led 2 farois 2000 Lumen",1284857,49,100,ATIVO,UNIDADE,31920,319.2
"cabo flexível 6,0mm formado por fio de cobre.",1285224,97,4000,ATIVO,METRO,10400,2.6
"cabo flexível 4,0mm formado por fio de cobre.",1285225,96,3000,ATIVO,METRO,5400,1.8
"cabo flexível 2,5mm formado por fio de cobre.",1285226,95,5000,ATIVO,METRO,5450,1.09
"cabo flexível 10,0mm formado por fio de cobre.",1285227,94,2000,ATIVO,METRO,9740,4.87
"cabo flexível 1,5mm formado por fio de cobre.",1285228,93,4000,ATIVO,METRO,2520,0.63
"CABO PP 2 X 1,5MM PRETO",1285253,99,2000,ATIVO,METRO,4000,2
"cabo pp 3 x 1,0mm",1285254,101,300,ATIVO,METRO,642,2.14
"Canaleta PVC com tampa,largura 50mm altura 20mm e compriment",1285260,123,80,ATIVO,UNIDADE,2008,25.1
"Canaleta PVC com tampa,largura 50mm altura 10mm e compriment",1285261,122,50,ATIVO,UNIDADE,1697.5,33.95
"Canaleta PVC com tampa,largura 30mm altura 30mm ventilada e",1285262,121,100,ATIVO,UNIDADE,1420,14.2
"Canaleta PVC com tampa,largura 20mm altura 10mm e compriment",1285263,120,100,ATIVO,UNIDADE,642,6.42
"CALHA FLUORESCENTE  COMERCIAL 2 X 40W",1285265,118,500,ATIVO,PEÇA,7405,14.81
"CALHA FLUORESCENTE  COMERCIAL 2 X 20W",1285266,117,500,ATIVO,PEÇA,5755,11.51
"cabo sintenax  6,0mm",1285276,107,2000,ATIVO,METRO,7780,3.89
"cabo sintenax  4,0mm",1285277,106,800,ATIVO,METRO,1992,2.49
"cabo rede comp. azul 8 x 24 AWG",1285279,104,3000,ATIVO,METRO,4650,1.55
"cabo pp 3 x 2,5mm",1285280,103,300,ATIVO,METRO,1563,5.21
"cabo pp 3 x 1,5mm",1285281,102,300,ATIVO,METRO,930,3.1
"cabo pp 2 x 2,5mm",1285282,100,4000,ATIVO,METRO,12040,3.01
"INTER. EMB 3 TEC-SIMPLES 008-ES",1285310,259,200,ATIVO,UNIDADE,2920,14.6
"INTER. EMB 2 TEC-SIMPLES 007-ES",1285311,258,200,ATIVO,UNIDADE,3340,16.7
"INTER. EMB 2 TEC-SIMPLES C/TOM. 028-ES",1285312,257,500,ATIVO,UNIDADE,5395,10.79
"INTER. EMB 1 TEC-SIMPLES 006-ES",1285314,256,100,ATIVO,UNIDADE,1280,12.8
"lâmpada luz mista com tensão nominal 220V",1285333,298,50,ATIVO,UNIDADE,650,13
"lâmpada fluorescente tubular 40w 220V",1285334,297,5000,ATIVO,UNIDADE,27450,5.49
"lâmpada fluorescente tubular 20w 220V (nacional)",1285335,296,2000,ATIVO,UNIDADE,11000,5.5
"lampada ELETRÔNICA 30 wats (economica)",1285336,295,1000,ATIVO,UNIDADE,19500,19.5
"lampada ELETRÔNICA 15 wats (economica)",1285337,294,2000,ATIVO,UNIDADE,24400,12.2
"INTER. EMB 1 TEC-CAMP. 006-EC",1285346,255,300,ATIVO,UNIDADE,2520,8.4
"Eletrocalha perfilado barra 38x38x6m",1285361,208,200,ATIVO,BARRA,11474,57.37
"disjuntor termomagnético trifásico certificado conforme norm",1285368,201,5,ATIVO,UNIDADE,301.5,60.3
"disjuntor termomagnético, monofásicocertificado conforme nor",1285369,200,20,ATIVO,UNIDADE,1225,61.25
"disjuntor termomagnético trifásico,certificado conforme norm",1285370,199,15,ATIVO,UNIDADE,919.5,61.3
"disjuntor termomagnético monofásico;certificado conforme nor",1285371,198,40,ATIVO,UNIDADE,364,9.1
"disjuntor termomagnético monofásico certificado conforme nor",1285372,197,20,ATIVO,UNIDADE,183,9.15
"disjuntor termomagnético trifásico,cap de interrupção 380-3K",1285373,196,40,ATIVO,UNIDADE,367.2,9.18
"disjuntor termomagnético monofásico,cap de interrupção 220-3",1285374,195,25,ATIVO,UNIDADE,228.75,9.15
"INTER. EMB 1 TEC-SIMPLES C/TOM. DIST 033-ES",1285376,254,200,ATIVO,UNIDADE,1702,8.51
"fita isolante elétrica",1285389,242,100,ATIVO,UNIDADE,1740,17.4
"fio elétrico tipo rígido  bitola 6,0mm",1285393,238,3000,ATIVO,METRO,6900,2.3
"fio elétrico tipo rígido  bitola 4,0mm",1285394,237,1000,ATIVO,METRO,1490,1.49
"fio elétrico tipo rígido  bitola 2,5mm",1285395,236,3000,ATIVO,METRO,2820,0.94
"fio elétrico tipo rígido  bitola 10 mm",1285396,235,2000,ATIVO,METRO,9660,4.83
"fio elétrico tipo rígido  bitola 1,5mm",1285397,234,1000,ATIVO,METRO,660,0.66
"fio elétrico tipo flexível bitola 2 x 2,5mm",1285398,233,5000,ATIVO,METRO,11550,2.31
"fio elétrico tipo flexível bitola 2 x 1,5mm",1285399,232,3000,ATIVO,METRO,4410,1.47
"fio elétrico tipo flexível bitola 2 x 1,0mm",1285400,231,2000,ATIVO,METRO,2000,1
