descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Apagador para quadro branco",4356318,350,VENCEU,UND,1242.5,3.55
"Apagador quadro negro escolar",4356321,600,VENCEU,UND,1218,2.03
"Apontador de lápis.",4356323,600,DESCLASSIFICADO,CX,2160,3.6
"Barbante de algodão fio numera 08",4356325,250,DESCLASSIFICADO,RL,3200,12.8
"Borracha  branca escolar",4356326,500,DESCLASSIFICADO,CX,2950,5.9
"Caderno Pequeno brochura não reciclado",4356328,40000,DESCLASSIFICADO,UND,37200,0.93
"Caderno universitário capa dura 10 matérias",4356330,2000,DESCLASSIFICADO,UND,18200,9.1
"Caderno universitário capa dura 10 matérias",4356334,6000,DESCLASSIFICADO,UND,54600,9.1
"Caderno de desenho capa dura",4356336,2000,DESCLASSIFICADO,UND,19900,9.95
"CANETA DESTACA TEXTO",4356337,300,DESCLASSIFICADO,CX,3225,10.75
"Caneta ponta esférica cor azul",4356339,1000,DESCLASSIFICADO,CX,19900,19.9
"Caneta ponta esférica cor Vermelha",4356341,100,DESCLASSIFICADO,CX,1995,19.95
"Cartolina com gramatura mínima 140/gm2",4356343,500,DESCLASSIFICADO,PCT,17950,35.9
"Cartolina com gramatura mínima 140/gm2",4356346,1500,DESCLASSIFICADO,PCT,53850,35.9
"CARTOLINA TAMANHO OFICIO",4356348,50000,DESCLASSIFICADO,UND,6500,0.13
"Clips tamanho 2/0",4356350,4000,DESCLASSIFICADO,CX,5000,1.25
"Clips tamanho 8/0.",4356352,1800,DESCLASSIFICADO,CX,2250,1.25
"Cola Bastão",4356354,1000,DESCLASSIFICADO,UND,5700,5.7
"Cola Branca 1 kg",4356355,2700,DESCLASSIFICADO,UND,37260,13.8
"Cola Branca.",4356357,10000,DESCLASSIFICADO,UND,16000,1.6
"Cola colorida.",4356359,1500,DESCLASSIFICADO,CX,8175,5.45
"Canetas hidrográficas",4356361,400,INABILITADO,UND,952,2.38
"Fita adesiva em papel crepado",4356363,4200,PERDEU,UND,40614,9.67
"Fita adesiva plástica transparente 12mm x 50 mt",4356365,3000,DESCLASSIFICADO,UND,2940,0.98
"Fita adesiva plástica transparente 48 mm x 40 MT",4356367,4000,DESCLASSIFICADO,UND,10200,2.55
"Fita crepe na cor bege",4356369,5000,DESCLASSIFICADO,UND,24500,4.9
"Folha de Isopor 1,5",4356370,200,VENCEU,FL,420,2.1
"Folha de Isopor 2,5",4356372,200,VENCEU,FL,586,2.93
"Folha em EVA 600x400x2mm",4356374,10000,DESCLASSIFICADO,UND,13400,1.34
"Folha em EVA 600x400x2mm",4356377,30000,DESCLASSIFICADO,UND,40200,1.34
"Folha em EVA 600x400x2mm estampas variadas",4356379,5000,PERDEU,UND,11700,2.34
"Grampeador médio de mesa metálico 26/6.",4356381,600,DESCLASSIFICADO,UND,10800,18
"Grampo para grampeador em aço galvanizado 26/6",4356383,1000,DESCLASSIFICADO,CX,2870,2.87
"Giz branco plastificado",4356385,5000,DESCLASSIFICADO,CX,9750,1.95
"Giz colorido plastificado",4356387,3500,DESCLASSIFICADO,CX,9030,2.58
"Giz de cera grosso e curto.",4356389,8500,DESCLASSIFICADO,CX,14875,1.75
"Guache Cores básicas",4356390,6000,DESCLASSIFICADO,UND,15120,2.52
"Lápis colorido.",4356392,5000,DESCLASSIFICADO,CX,16450,3.29
"Lápis colorido.",4356395,15000,DESCLASSIFICADO,CX,49350,3.29
"Lápis preto de grafite nº 2",4356397,1000,DESCLASSIFICADO,CX,35490,35.49
"MARCADOR PARA QUADRO BRANCO",4356399,600,DESCLASSIFICADO,UND,1176,1.96
"Massa de modelar macia",4356401,6000,DESCLASSIFICADO,CX,8580,1.43
"Papel Almaço com pauta e margem n 05",4356403,1250,DESCLASSIFICADO,RES,30625,24.5
"Papel Almaço com pauta e margem n 05",4356406,3750,DESCLASSIFICADO,RES,91875,24.5
"papel cartão 180 Gr/m2",4356408,20000,DESCLASSIFICADO,UND,15800,0.79
"PAPEL CERA",4356410,5000,DESCLASSIFICADO,UND,1600,0.32
"papel colorset",4356412,30000,VENCEU,UND,15300,0.51
"PAPEL DUPLEX",4356414,20000,DESCLASSIFICADO,UND,15800,0.79
"Papel Off-Set, alcalino, formato A-4",4356415,650,PERDEU,CX,103350,159
"Papel Off-Set, alcalino, formato A-4",4356419,1950,DESCLASSIFICADO,CX,321750,165
"PAPEL PARDO KRAFT",4356420,1000,PERDEU,RL,47900,47.9
Percejevo,4356422,150,DESCLASSIFICADO,CX,271.5,1.81
"Perfurador de papel para 20 folhas",4356424,90,DESCLASSIFICADO,UND,1944,21.6
"PINCEL ATOMICO",4356426,5000,DESCLASSIFICADO,UND,8750,1.75
"Reabastecedor de Pincel para Quadro Branco",4356428,400,VENCEU,UND,1632,4.08
"Pincel para Quadro Branco Recarregável",4356430,1500,DESCLASSIFICADO,UND,6750,4.5
"Pincel chato - numero 4",4356431,2000,VENCEU,UND,2820,1.41
"Pincel chato - numero 6",4356433,2000,PERDEU,UND,3040,1.52
"Pincel chato - numero 8",4356435,2000,PERDEU,UND,3980,1.99
"Pistola grande 40 ww",4356437,300,PERDEU,UND,4461,14.87
"Régua escritório",4356439,12000,DESCLASSIFICADO,UND,13680,1.14
"Tesoura de ponta arredondada",4356441,10000,CANCELADO,UND,13700,1.37
"Tesoura Doméstica",4356443,600,DESCLASSIFICADO,UND,2490,4.15
