descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FILÉ DE FRANGO CONGELADO- SASSAME entrega nas escolas munici",1291645,126,22500,ATIVO,kg,185850,8.26
"FILÉ DE FRANGO CONGELADO- SASSAME entrega nas escolas munici",1291646,125,7500,ATIVO,kg,61950,8.26
"FILÉ DE FRANGO CONGELADO - SASSAME entrega no Centro de Proc",1291647,124,7500,ATIVO,kg,61950,8.26
"FILÉ DE FRANGO CONGELADO - SASSAME entrega no Centro de Proc",1291648,123,2500,ATIVO,kg,20650,8.26
"COMPOSTO DE SOJA EM PÓ",1291677,177,900,ATIVO,kg,38700,43
"LEITE INTEGRAL ZERO LACTOSE EM PÓ entrega no Centro de Proce",1291679,175,1125,ATIVO,kg,39375,35
"LEITE INTEGRAL ZERO LACTOSE EM PÓ entrega no Centro de Proce",1291680,174,375,ATIVO,kg,13125,35
"BISCOITO DE MEL - sem adição de leite e derivados",1291697,35,2500,ATIVO,kg,22250,8.9
"BISCOITO DE MEL - sem adição de leite e derivados",1291698,36,7500,ATIVO,kg,66750,8.9
"CAFÉ SOLÚVEL EM PÓ",1291707,45,2250,ATIVO,kg,111375,49.5
"CAFÉ SOLÚVEL EM PÓ",1291708,46,6750,ATIVO,kg,334125,49.5
"CEREAL FLOCOS DE MILHO COM MEL",1291709,47,2700,ATIVO,kg,25920,9.6
"CEREAL FLOCOS DE MILHO COM MEL",1291710,48,8100,ATIVO,kg,77760,9.6
"CEREAL FLOCOS DE MILHO SABOR BANANA",1291713,51,2700,ATIVO,kg,21330,7.9
"BISCOITO SALGADO INTEGRAL",1291716,27,2500,ATIVO,kg,18250,7.3
"BISCOITO DE CÔCO",1291730,15,2700,ATIVO,kg,21060,7.8
"BISCOITO SALGADO DE GERGELIM",1291740,25,2700,ATIVO,kg,22140,8.2
"CEREAL FLOCOS DE MILHO SABOR BANANA",1291741,52,8100,ATIVO,kg,63990,7.9
"AMIDO DE MILHO",1291743,6,2000,ATIVO,kg,11900,5.95
"LEITE INTEGRAL EM PÓ INSTANTÂNEO VITAMINADO",1291745,75,17500,ATIVO,kg,306075,17.49
"MILHO EM CONSERVA",1291759,89,3000,ATIVO,kg,18900,6.3
"FARINHA DE CEREAIS - Milho",1291791,60,1500,ATIVO,kg,25935,17.29
