descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"LEVOTIROXINA 150MCG CPR",1321008,427,720,ATIVO,COMPRIMIDO,180,0.25
"BUDESONIDA 50MCG AEROSSOL NASAL",1321056,123,1000,ATIVO,FRASCO,18000,18
"BUDESONIDA 32MCG AEROSSOL NASAL",1321058,121,120,ATIVO,FRASCO,1452,12.1
"BRIMONIDINA + TIMOLOL 0,2/0,5% 5ML",1321076,103,30,ATIVO,FRASCO,2146.5,71.55
"AMIODARONA 100 MG",1321121,57,5000,ATIVO,COMPRIMIDO,2400,0.48
"CLORIDRATO DORZOLAMIDA 2% SOL OFTALMICA 5ML",1321152,214,60,ATIVO,FRASCO,894,14.9
"CONDROITINA + GLICOSAMINA 500MG+400MG CAPSULA",1321198,231,2500,ATIVO,CAPSULAS,2750,1.1
"PIRIMETAMINA 25MG CPR",1321398,551,2500,ATIVO,COMPRIMIDO,165.75,0.0663
"RAMIPRIL 5MG",1321414,575,120,ATIVO,COMPRIMIDO,102.6,0.855
"PROPATILNITRATO 10MG CPR",1321422,567,120000,ATIVO,COMPRIMIDO,45108,0.3759
