descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Cabo flexível Atox Seção 6mm², isol. PVC 450/750V",1287355,23,30,ATIVO,METRO,51.6,1.72
"Cabo flexível Atox Seção 25mm², isol. PVC 450/750V",1287357,26,150,ATIVO,METRO,1062,7.08
"Cabo flexível Atox Seção 10mm², isol. PVC 450/750V",1287359,24,540,ATIVO,METRO,1620,3
"Interruptor Diferencial Residual (DR) tetrapolar 63A",1287362,59,4,ATIVO,UNIDADE,302.96,75.74
"Interruptor Diferencial Residual (DR) tetrapolar 100A",1287363,60,4,ATIVO,UNIDADE,556.48,139.12
"Disjuntor termomagnético tripolar 300A IEC/DIN",1287368,55,1,ATIVO,UNIDADE,506.65,506.65
"Disjuntor termomagnético tripolar 250A IEC/DIN",1287369,54,2,ATIVO,UNIDADE,472.68,236.34
"Disjuntor termomagnético tripolar 70A IEC/DIN",1287375,48,1,ATIVO,UNIDADE,34.74,34.74
"Estabilizador trifásico 40kVA para rede estabilizada",1287413,83,2,ATIVO,UNIDADE,48758.6,24379.3
"Chuveiro elétrico 7500W, com regulagem eletronica de tempera",1287423,73,1,ATIVO,UNIDADE,78.24,78.24
"Conector para fixação de cabo de cobre nú 35mm²",1287427,77,280,ATIVO,UNIDADE,386.4,1.38
"Sensor Fotoelétrico 1000W completo com base",1287434,57,2,ATIVO,UNIDADE,38.54,19.27
