descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ACICLOVIR 200 MG",1259865,1,35000,ATIVO,COMPRIMIDO,15365,0.439
"Adrenalina 1mg/mL 1ml",1259866,4,1000,ATIVO,AMP,3024,3.024
"Carbonato de cálcio 1250 mg",1259867,11,80000,ATIVO,COMPRIMIDO,6400,0.08
"CLARITROMICINA 500MG",1259868,14,500,ATIVO,COMPRIMIDO,1855,3.71
"Doxazosina 2 mg",1259869,17,80000,ATIVO,COMPRIMIDO,11536,0.1442
"Finasterida 5 mg",1259870,20,20000,ATIVO,COMPRIMIDO,8248,0.4124
"Fitomenadiona 10mg/ml solução injetavel 5ml",1259871,21,100,ATIVO,AMP,116.84,1.1684
"Gluconato de cálcio 10% 10ml",1259872,23,200,ATIVO,AMP,274.92,1.3746
"Levonorgestrel 0,75mg com dois comprimidos",1259873,30,100,ATIVO,COMPRIMIDO,288.66,2.8866
"Mepivacaina + Norepinefrina 2% 1,8ml",1259874,31,500,ATIVO,Tubete,1284.4,2.5688
"AMPICILINA 500MG.",1259877,5,2000,ATIVO,CAPSULA,420,0.21
