descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"5D 8211 CALÇO TANDEM",1288235,246,12,ATIVO,UNIDADE,67.32,5.61
"7S 9891 Bico injetor motor turbinado",1288261,239,12,ATIVO,UNIDADE,561.24,46.77
"4N 2511 Bomba de combústivel",1288262,240,4,ATIVO,UNIDADE,481.08,120.27
"2Y 2956 Bomba Hidraúlica",1288263,241,1,ATIVO,UNIDADE,1217.29,1217.29
"7D2199 BRAÇO",1288264,242,4,ATIVO,UNIDADE,680.24,170.06
"7D 2267 Braço",1288265,243,4,ATIVO,UNIDADE,625.36,156.34
"4B 8759 CILINDRO DA RODA",1288266,244,6,ATIVO,UNIDADE,412.32,68.72
"3D 2219 CILINDRO MESTRE",1288267,245,6,ATIVO,UNIDADE,721.62,120.27
"5H0049 Cubo da Embreagem",1288268,252,2,ATIVO,UNIDADE,2217.68,1108.84
"2Y 1523 CRUZETA DA DIREÇÃO",1288269,251,6,ATIVO,UNIDADE,415.98,69.33
"2Y 4277 CRUZETA COMPLETA",1288270,250,8,ATIVO,UNIDADE,137.28,17.16
"2Y 2500 CORRENTE DO TANDER",1288271,249,6,ATIVO,UNIDADE,876.36,146.06
"5D 7140 CONJUNTO DE ALAVANCA EMBREAGEM",1288272,248,2,ATIVO,UNIDADE,143.14,71.57
"2Y 2967 COMÉIA",1288273,247,2,ATIVO,UNIDADE,3333.44,1666.72
"2Y 1341 Descarga completa",1288354,253,5,ATIVO,UNIDADE,253.45,50.69
"6D 2348 DISCO DA EMBREAGEM",1288386,254,6,ATIVO,UNIDADE,824.7,137.45
"73181500 PINO DE ACO",1288409,2235,2,ATIVO,UNIDADE,290.34,145.17
"38200000 AGRIFLU",1288410,2274,48,ATIVO,UNIDADE,964.8,20.1
"84314929 CJ.PINO PIVOT.SUPERIOR",1288411,2257,2,ATIVO,UNIDADE,878.44,439.22
"73182900 PINO ACO DO CILINDRO RATACA",1288412,2256,4,ATIVO,UNIDADE,643.08,160.77
"84314929 BUCHA CHAS OSCILANT 45MM",1288413,2255,8,ATIVO,UNIDADE,1042.32,130.29
"84314929 BUCHA DE ACO CHASSI OSCILANTE",1288414,2254,4,ATIVO,UNIDADE,576.36,144.09
"84314929 BUCHA DO CHASSI OSCILANTE",1288415,2253,4,ATIVO,UNIDADE,614.56,153.64
