descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FINASTERIDA 5MG CPR",1320802,319,20000,ATIVO,COMPRIMIDO,4800,0.24
"HIDROXICLOROQUINA 400MG CPR",1320812,373,360,ATIVO,COMPRIMIDO,439.2,1.22
"HIDROCORTIZONA 100 MG SOL INJ",1320815,370,1500,ATIVO,AMPOLA,3960,2.64
"HARPAGOPHYTUM PROCUMBENS 400MG (ARPADOL)",1320822,362,2000,ATIVO,CAPSULAS,3100,1.55
"BENZOATO DE BENZILA  25% 100 ML",1321028,89,3000,ATIVO,FRASCO,2910,0.97
"BROMETO DE N-BUTIL ESCOPOLAMINA + DIPIRONA 6,67MG+333,4MG/ML",1321065,114,2500,ATIVO,FRASCO,10375,4.15
"BROMETO DE IPRATROPIO 0,250MG/ML SOL INALAÇÃO 20ML",1321068,111,3000,ATIVO,FRASCO,1620,0.54
"ACETAZOLAMIDA 250MG",1321095,21,3600,ATIVO,COMPRIMIDO,1504.8,0.418
"ACETATO DE MEDROXIPROGESTERONA 150MG/ML - FRASCO AMPOLA 1 ML",1321098,18,1000,ATIVO,AMPOLA,8900,8.9
"AGUA DESTILADA 10ML",1321139,39,6000,ATIVO,AMPOLA,780,0.13
"CLORIDRATO DE OXIBUTININA 5MG CPR",1321158,207,1000,ATIVO,COMPRIMIDO,540,0.54
"CLORIDRATO DE METOCLOPRAMIDA 5MG/ML",1321160,205,10000,ATIVO,AMPOLA,2600,0.26
"CLONIDINA 0,200 MG CPR",1321177,189,1600,ATIVO,COMPRIMIDO,432,0.27
"CLONIDINA 0,150 MG CPR",1321209,188,2500,ATIVO,COMPRIMIDO,547.5,0.219
"CLONIDINA 0,100MG CPR",1321239,187,15000,ATIVO,COMPRIMIDO,2670,0.178
"CETOPROFENO 100 MG SOL. INJ. 2 ML",1321269,157,1000,ATIVO,AMPOLA,1220,1.22
"TRAZODONA RETARD (DONAREN RETARD) 150MG CPR",1321343,649,200,ATIVO,COMPRIMIDO,548,2.74
"TRAZODONA 50MG CPR",1321344,648,15000,ATIVO,COMPRIMIDO,13650,0.91
