acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
6008,2016,"Aplicacoes Diretas","Transferências do FUNDEB - 40%",12,1004384,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1024,361,
