acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1098,2016,"Aplicacoes Diretas","Outras Especificações",8,1005968,4465067,"RESERVA DE CONTINGENCIA"," ",1057,243,
