descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Cadernos projeto Africanidades, Afrobrasilidades e Cultura I",1284352,3,300,ATIVO,UNIDADE,14400,48
"Cadernos de Prova AMAC 3º ano",1284353,4,1800,ATIVO,UNIDADE,3600,2
"Caderno PROVA IDEC 5º ANO",1284354,5,1700,ATIVO,UNIDADE,5780,3.4
"Caderno de Jogos pedagógicos Anos Iniciais",1284358,11,1600,ATIVO,UNIDADE,11200,7
"Cartazes para divulgar as matricula do PROEJA",1284361,14,500,ATIVO,UNIDADE,435,0.87
"PROVA PROEJA",1284362,7,250,ATIVO,UNIDADE,1500,6
"Cadernos Simulados de Avaliação 5º ano PROEJA",1284363,16,200,ATIVO,UNIDADE,300,1.5
"Cadernos  Simulados de Avaliação 9º ano PROEJA",1284364,17,500,ATIVO,UNIDADE,975,1.95
"Cartões (Dia do Professor, Diretor)",1284365,18,2380,ATIVO,UNIDADE,642.6,0.27
"Pasta PNAIC",1284372,25,600,ATIVO,UNIDADE,2400,4
"Pasta Evento geral",1284373,26,500,ATIVO,UNIDADE,1245,2.49
"Revista PROMUDE",1284374,27,200,ATIVO,UNIDADE,2160,10.8
