descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Tenda medindo 10X10 mts",1242954,2,36,ATIVO,DIARIA,19994.76,555.41
"Tenda medindo 5X5 mts",1242955,1,56,ATIVO,DIARIA,12885.6,230.1
