descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Pinça Kelly reta (Hemostática) com serrilha 14 CM",1259814,34,200,ATIVO,UNIDADE,3710,18.55
"Tesoura mayo stille curva",1259819,47,150,ATIVO,UNIDADE,3367.5,22.45
"Tesoura mayo stille reta",1259820,48,150,ATIVO,UNIDADE,3367.5,22.45
"Pinça Tentacânula 15 CM",1259836,35,125,ATIVO,UNIDADE,637.5,5.1
"Pinça Kelly Curva (Hemostática). 14 CM",1259839,32,200,ATIVO,UNIDADE,3708,18.54
"Pinça Jacaré Ambulatorial",1259840,31,20,ATIVO,UNIDADE,1600,80
"Pinça Hartmann para corpo estranho com serrilha",1259841,28,15,ATIVO,UNIDADE,1510.5,100.7
"Pinça Halstead Mosquito (hemostática) reta",1259842,26,65,ATIVO,UNIDADE,1173.9,18.06
"Pinça Halstead Mosquito (hemostática) curva",1259843,25,85,ATIVO,UNIDADE,1535.1,18.06
"PINCA CHERON 25 CM",1259844,20,10,ATIVO,UNIDADE,387,38.7
"Pinça Anatômica dente de rato",1259845,18,100,ATIVO,UNIDADE,892,8.92
"Pinça Adson com serrilha",1259846,17,120,ATIVO,UNIDADE,1070.4,8.92
"PINCA ADSON COM DENTE",1259847,16,120,ATIVO,UNIDADE,1140,9.5
"Bacia Inox",1259848,3,185,ATIVO,UNIDADE,30155,163
"Aspirador Frazier 3,0mm nasal",1259849,1,10,ATIVO,UNIDADE,405,40.5
"Porta Agulha Mayo-Hegar",1259852,44,3,ATIVO,UNIDADE,191.7,63.9
