descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FLUNARIZINA 10MG CPR",1320799,322,8000,ATIVO,COMPRIMIDO,608,0.076
"DIGOXINA 0,25 MG",1320861,258,200000,ATIVO,COMPRIMIDO,7600,0.038
"DICLOFENACO POTÁSSICO 75MG/3ML",1320863,256,1500,ATIVO,AMPOLA,735,0.49
"DICLOFENACO POTÁSSICO 50MG CPR",1320864,255,200000,ATIVO,COMPRIMIDO,8540,0.0427
"ESPIRONOLACTONA 100 MG",1320881,300,2000,ATIVO,COMPRIMIDO,556,0.278
"METRONIDAZOL 4% SUSP. ORAL 100 ML",1320931,476,800,ATIVO,FRASCO,1616,2.02
"NIFEDIPINA 20 MG",1320943,492,110000,ATIVO,COMPRIMIDO,3190,0.029
"LIDOCAINA  GEL 2% 30 GR",1321003,432,2500,ATIVO,TUBO,3725,1.49
"BROMETO DE N-BUTIL ESCOPOLAMINA + DIPIRONA 10MG+250MG CPR",1321067,112,25000,ATIVO,COMPRIMIDO,9625,0.385
"CLORTALIDONA 25MG CPR",1321207,221,25000,ATIVO,COMPRIMIDO,2175,0.087
"CEFALEXINA 250 MG SUSP. ORAL 60 ML",1321217,148,6000,ATIVO,FRASCO,32700,5.45
"CETOCONAZOL SHAMPOO 2%",1321240,156,360,ATIVO,FRASCO,1544.4,4.29
"SULFADIAZINA DE PRATA 1% CREME 50GR",1321293,613,1200,ATIVO,TUBO,4248,3.54
"SULFADIAZINA 500MG CPR",1321294,612,10000,ATIVO,COMPRIMIDO,1470,0.147
"SIMETICONA 40MG CPR",1321303,603,1500,ATIVO,COMPRIMIDO,124.5,0.083
"OLEO MINERAL SOLUÇÃO ORAL FRASCO 100ML",1321389,513,360,ATIVO,FRASCO,612,1.7
"PREDNISONA 5 MG CPR",1321428,561,150000,ATIVO,COMPRIMIDO,11550,0.077
