descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"GLICINE MAX ISOFLAVONA 150MG (ISOFLAVONA)",1320777,344,500,ATIVO,COMPRIMIDO,163.5,0.327
"DICLOFENACO+PARACETAMOL+CAFEINA+CARISOPRODOL 50MG+300MG+30MG",1320862,257,6000,ATIVO,COMPRIMIDO,780,0.13
"ESCITALOPRAM, 20MG/ML.",1320888,293,120,ATIVO,FRASCO,6660,55.5
"LUTEÍNA ENRIQUECIDA COM VITAMINAS C, E, SELÊNIO E ZINCO (NEO",1320929,445,300,ATIVO,COMPRIMIDO,599.97,1.9999
"BETAISTINA 16MG CPR",1321027,90,1000,ATIVO,COMPRIMIDO,214,0.214
"BISOPROLOL 5MG",1321077,102,20000,ATIVO,COMPRIMIDO,4400,0.22
"CLORIDRATO DE CICLOBENZAPRINA 10MG CPR",1321165,200,1000,ATIVO,COMPRIMIDO,164,0.164
"CLORETO DE SÓDIO  20% SOL INJ.",1321170,195,500,ATIVO,AMPOLA,117.5,0.235
"VENLAFAXINA 37,5MG CPR",1321327,666,25000,ATIVO,COMPRIMIDO,11247.5,0.4499
"VARFARINA SÓDICA 5MG CPR",1321329,664,30000,ATIVO,COMPRIMIDO,2610,0.087
"PAROXETINA 20MG CPR",1321367,535,50000,ATIVO,COMPRIMIDO,7995,0.1599
