descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"1 Interruptor Simples + Tomada EMB BR",4345728,50,PERDEU,UND,505,10.1
"1 Interruptor Simples EMB BR",4345729,50,PERDEU,UND,220,4.4
"Abraçadeira PVC fixa tubo clique 1/2",4345730,120,NAO_COTOU,UND,0,0
"Abraçadeira metálica tipo cunha",4345731,50,PERDEU,UND,19,0.38
"Aditivo Kalfacil",4345732,20,PERDEU,UND,74,3.7
"Aquecedor de água a gás GLP de 23,5 litros",4345733,1,PERDEU,UND,1499,1499
"Arame galvanizado nº 12",4345734,10,PERDEU,KG,79,7.9
"Anel de vedação massa epóxi para vaso sanitário",4345735,25,PERDEU,UND,212.5,8.5
"Araldite Hobby 10 minutos 16 Gr",4345736,25,PERDEU,UND,400,16
"Arco regulável para laminas de serra manual",4345737,5,PERDEU,UND,84.5,16.9
"Areia Lavada Fina",4345738,2,PERDEU,M3,100,50
"Areia Lavada Grossa.",4345739,3,PERDEU,MC,150,50
"Argamassa AC-2 20 Kg",4345740,50,PERDEU,SC,695,13.9
"Argamassa AC-3 Piso sobre piso  interno 20kg",4345741,50,PERDEU,SA,800,16
"Argamassa multiúso 20kg",4345742,75,PERDEU,SC,562.5,7.5
"Assento Sanitário Almofadado Convencional",4345743,20,PERDEU,UND,760,38
"Azulejo Branco 31x57cm (parede)",4345744,65,PERDEU,M2,650,10
"Basculante de Alumínio com Vidro 100 x 80 Cm",4345745,2,PERDEU,UND,336,168
"Basculante de Alumínio com Vidro 80 x 60 Cm",4345746,2,PERDEU,UND,170,85
"Bloco de concreto maciço 50cmx20cmx15cm",4345747,256,PERDEU,UND,1149.44,4.49
"Bocal P/ Lâmpada Fixo Plafom PVC Simples",4345748,55,PERDEU,UND,198,3.6
"Boia para caixa acoplado Vaso",4345749,10,PERDEU,UND,41,4.1
"Broca de Videa 06 mm",4345750,12,PERDEU,UND,72,6
"Broca de Videa 08 mm",4345751,12,NAO_COTOU,UND,0,0
"Broca de Videa 10 mm",4345752,12,NAO_COTOU,UND,0,0
"Broca de Videa 12 mm",4345753,12,PERDEU,UND,188.4,15.7
"Bucha plástica para fixação de parafuso nº 10",4345754,500,PERDEU,UND,55,0.11
"Bucha plástica para fixação de parafuso nº 08",4345755,500,PERDEU,UND,25,0.05
"Cabo Flexível 1,5 mm",4345756,120,PERDEU,M,60,0.5
"Cabo Flexível 10 mm",4345757,120,PERDEU,M,402,3.35
"CABO FLEXIVEL 2,5 MM",4345758,256,PERDEU,M,202.24,0.79
"Cabo Flexível 4 mm",4345759,180,PERDEU,M,288,1.6
"Cabo PP 2x2,5 mm preto",4345760,200,PERDEU,M,440,2.2
"Cabo Sintenax 10 mm Azul",4345761,90,PERDEU,M,319.5,3.55
"Cabo Sintenax 10 mm Preto",4345762,90,PERDEU,M,319.5,3.55
"CADEADO Nº 20",4345763,20,PERDEU,UND,200,10
"Cadeado Nº 40",4345764,20,PERDEU,UND,280,14
"Cadeado Nº 60",4345765,20,PERDEU,UND,840,42
"Caixa dagua fibra 3.000 Lts",4345766,1,DESCLASSIFICADO,UND,991.2,991.2
"Caixa de distribuição sobrepor 06 disjuntor",4345767,9,PERDEU,UND,342,38
