descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Cureta de Cerume reta",1259815,12,10,ATIVO,UNIDADE,228.9,22.89
"Cabo de bisturi n°. 4, para lâminas 20,21,22,23,24",1259816,7,80,ATIVO,UNIDADE,571.2,7.14
"Cabo de bisturi n°. 3, para lâminas 10,11,12,15",1259817,6,150,ATIVO,UNIDADE,1077,7.18
"Espéculo  Nasal Hartmann Nº 2",1259826,13,10,ATIVO,UNIDADE,609.5,60.95
"Pinça Anatômica Dissecção com Serrilha",1259837,19,300,ATIVO,UNIDADE,2403,8.01
"Pinça Hemostática Baby-Mixter curva",1259838,29,50,ATIVO,UNIDADE,2036.5,40.73
"Tesoura Metzembaum curva",1259856,49,65,ATIVO,UNIDADE,858,13.2
"Tesoura Iris fina/fina reta",1259857,46,65,ATIVO,UNIDADE,845,13
"Tesoura cirúrgica standard reta romba/romba",1259858,45,200,ATIVO,UNIDADE,1850,9.25
"Porta Agulha Mayo-Hegar",1259859,43,100,ATIVO,UNIDADE,1717,17.17
"Porta Agulha Mayo Hegar com Vídea",1259860,42,30,ATIVO,UNIDADE,4613.7,153.79
"Pinça Hemostática Halstead Mosquito Micro com dente",1259861,30,50,ATIVO,UNIDADE,462,9.24
"Pinça de kocher reta com dente (hemostática)",1259862,24,300,ATIVO,UNIDADE,7422,24.74
