descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"HIDRALAZINA 20MG/ML INJ 1ML",1320820,364,100,ATIVO,AMPOLA,413,4.13
"HEPARINA 5000 UI SUBCUTÂNEA SOL INJ. 0,25 ML",1320821,363,2500,ATIVO,AMPOLA,9925,3.97
"HALOPERIDOL DECANOATO 1ML SOL. INJ",1320823,361,1000,ATIVO,AMPOLA,5500,5.5
"FENOBARBITAL 40 MG/ML GOTAS 20 ML",1320837,316,600,ATIVO,FRASCO,1446,2.41
"ETOMIDATO 2MG/ML INJ 10ML",1320874,308,100,ATIVO,AMPOLA,1149,11.49
"NITRAZEPAM 5MG CPR",1320936,499,360,ATIVO,COMPRIMIDO,39.6,0.11
"LAMOTRIGINA 50MG",1320964,408,360,ATIVO,COMPRIMIDO,93.24,0.259
"LAMOTRIGINA 25MG",1320965,407,360,ATIVO,COMPRIMIDO,66.6,0.185
"IMIPRAMINA 25 MG",1320989,382,350000,ATIVO,COMPRIMIDO,94150,0.269
"LIDOCAINA SPRAY 100MG/ML 100 ML.",1321000,435,12,ATIVO,TUBO,670.8,55.9
"LEVOMEPROMAZINA 40MG/ML 20ML",1321013,422,200,ATIVO,FRASCO,1410,7.05
"LEVOMEPROMAZINA 25 MG",1321014,421,42000,ATIVO,COMPRIMIDO,14490,0.345
"LEVOMEPROMAZINA 100 MG",1321015,420,27000,ATIVO,COMPRIMIDO,15930,0.59
"BIPERIDENO 5 MG/ML SOL INJ. 1 ML",1321080,99,300,ATIVO,AMPOLA,510,1.7
"BIPERIDENO 2 MG",1321082,97,180000,ATIVO,COMPRIMIDO,25200,0.14
"AMITRIPTILINA 75 MG",1321086,61,5000,ATIVO,COMPRIMIDO,975,0.195
"CLORPROMAZINA 25 MG",1321150,216,60000,ATIVO,COMPRIMIDO,10200,0.17
"CLORIDRATO DE TRAMADOL 100 MG",1321156,209,11000,ATIVO,COMPRIMIDO,17050,1.55
"CLORPROMAZINA 4% GOTAS 20 ML",1321176,218,600,ATIVO,FRASCO,2220,3.7
"CODEINA 30MG CPR",1321203,226,12000,ATIVO,COMPRIMIDO,8364,0.697
"SULFATO DE MORFINA 30 MG",1321287,619,200,ATIVO,COMPRIMIDO,190.6,0.953
"SULFATO DE MORFINA 10 MG SOL INJ. 1 ML",1321288,618,500,ATIVO,AMPOLA,775,1.55
"SULFATO DE MORFINA 10 MG",1321289,617,200,ATIVO,COMPRIMIDO,70.8,0.354
"TRIDIL NITROGLICERINA 5MG/ML",1321342,650,300,ATIVO,AMPOLA,7680,25.6
"ONDANSETRONA 8MG CPR",1321378,524,7000,ATIVO,COMPRIMIDO,13293,1.899
"OMEPRAZOL 40MG INJ",1321381,521,50,ATIVO,AMPOLA,280,5.6
"RISPERIDONA 3MG CPR",1321406,583,720,ATIVO,COMPRIMIDO,158.4,0.22
"RISPERIDONA 2MG CPR",1321407,582,70000,ATIVO,COMPRIMIDO,9450,0.135
"RISPERIDONA 1MG CPR",1321408,581,110000,ATIVO,COMPRIMIDO,10890,0.099
"PROMETAZINA 25 MG",1321425,564,200000,ATIVO,COMPRIMIDO,15000,0.075
