descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FLUMAZENIL 0,1MG/ML INJ 5ML",1320800,321,100,ATIVO,AMPOLA,1421,14.21
"HALOPERIDOL 5 MG",1320825,359,150000,ATIVO,COMPRIMIDO,11700,0.078
"DOBUTAMINA 12,5MG/ML",1320841,278,300,ATIVO,AMPOLA,1266,4.22
"DIMENIDRATO 50 MG + CLORIDRATO DE PIRIDOXINA 50 MG SOL INJ.",1320854,265,2500,ATIVO,AMPOLA,3000,1.2
"METIL PREDNISOLONA 500MG INJETAVEL",1320910,463,150,ATIVO,AMPOLA,1800,12
"MIDAZOLAN 50MG/10ML SOLUÇÃO INJ.MIDAZOLAN 50MG/10ML SOLUÇÃO",1320952,483,500,ATIVO,AMPOLA,995,1.99
"BETAMETASONA (ACETATO 3MG + FOSFATO DISSÓDICO 3MG) SOL INJ",1321052,93,1500,ATIVO,AMPOLA,6750,4.5
"ALPRAZOLAM 1MG CPR",1321129,49,15000,ATIVO,COMPRIMIDO,1318.5,0.0879
"CLOMIPRAMINA 75MG CPR",1321245,182,2500,ATIVO,COMPRIMIDO,1655,0.662
"TIORIDAZINA 100MG CPR",1321351,641,2500,ATIVO,COMPRIMIDO,1565,0.626
"PENTOXIFILINA 400MG CPR",1321363,539,8000,ATIVO,COMPRIMIDO,4512,0.564
"ONDANSETRONA 4MG CPR",1321380,522,1500,ATIVO,COMPRIMIDO,3342,2.228
