descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
ACHOCOLATADO,4300355,1100,DESCLASSIFICADO,KG,12562,11.42
"ACHOCOLATADO DIET",4300356,400,VENCEU,PCT,3528,8.82
"ACUCAR REFINADO",4300358,3000,DESCLASSIFICADO,KG,9510,3.17
"ADOÇANTE DIETÉTICO LÍQUIDO",4300359,400,DESCLASSIFICADO,UND,3004,7.51
"AMIDO DE MILHO",4300361,3300,PERDEU,KG,14058,4.26
"ARROZ INTEGRAL",4300362,1200,DESCLASSIFICADO,KG,5112,4.26
"Biscoito tipo rosquinha de cocô e chocolate s/ gordura trans",4300366,2100,PERDEU,PCT,5334,2.54
"biscoito doce",4300368,2100,PERDEU,EMB,5397,2.57
"BOLACHA ÁGUA E SAL",4300371,2100,DESCLASSIFICADO,EMB,5901,2.81
CAFÉ;,4300373,1400,DESCLASSIFICADO,UND,12964,9.26
"CALDO DE CARNE;",4300374,720,VENCEU,UNI,612,0.85
"CALDO DE GALINHA;",4300375,720,VENCEU,UNI,612,0.85
"COCO RALADO",4300379,770,DESCLASSIFICADO,UND,3126.2,4.06
"CREME DE LEITE;",4300383,780,PERDEU,UNI,2636.4,3.38
"ERVILHA EM CONSERVA,.",4300385,430,PERDEU,UNI,713.8,1.66
"EXTRATO DE TOMATE",4300386,1370,DESCLASSIFICADO,KG,3082.5,2.25
"FARINHA DE TRIGO",4300389,3600,PERDEU,KG,6912,1.92
"FARINHA TRIGO INTEGRAL",4300391,600,PERDEU,KG,1674,2.79
"Fermento Biológico.",4300392,200,VENCEU,UND,2620,13.1
"FUBÁ DE MILHO",4300395,800,DESCLASSIFICADO,KG,1904,2.38
GELATINA;,4300396,1200,DESCLASSIFICADO,UNI,2124,1.77
MACARRÃO,4300404,2200,VENCEU,PCT,7612,3.46
"MACARRÃO INTEGRAL",4300405,800,PERDEU,PCT,2184,2.73
"MACARRÃO LETRINHAS",4300406,800,VENCEU,KG,2160,2.7
"MILHO CANJICA",4300410,700,DESCLASSIFICADO,UNI,1911,2.73
"MILHO VERDE",4300411,2000,PERDEU,UND,3220,1.61
"OLEO DE SOJA",4300414,4700,PERDEU,UND,20586,4.38
"Po para Pudim",4300421,2100,PERDEU,KG,11361,5.41
"sal refinado iodado",4300427,500,PERDEU,KG,400,0.8
VINAGRE;,4300432,640,VENCEU,UND,684.8,1.07
"POLVILHO AZEDO.",4300434,1000,PERDEU,PCT,7200,7.2
