descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"PUDIM EM PÓ DIET SABORES SORTIDOS - CHOCOLATE,  COCO, BAUNIL",1243006,71,1000,ATIVO,PACOTE,2300,2.3
"PTS PROTEÍNA TEXTURIZADA DE SOJA GRANULADA",1243007,70,800,ATIVO,kg,25200,31.5
"PRESUNTO FATIADO",1243008,69,1100,ATIVO,kg,18590,16.9
"PÊSSEGO EM CALDA.",1243009,67,700,ATIVO,LATA,4550,6.5
"PÃO TIPO FRANCÊS",1243010,65,20000,ATIVO,UNIDADE,6800,0.34
"PÃO SEM GLÚTEN",1243011,64,400,ATIVO,PACOTE,4752,11.88
"Pão para cachorro quente",1243012,63,53000,ATIVO,UNIDADE,18020,0.34
MARGARINA,1243013,56,610,ATIVO,PACOTE,3446.5,5.65
"MACARRÃO SEM GLÚTEN",1243014,54,800,ATIVO,PACOTE,1808,2.26
Refrigerante,1243015,72,10000,ATIVO,LITRO,50500,5.05
"GELEIA DIET - FRUTAS VERMELHAS,  MORANGO",1243016,45,500,ATIVO,POTE,12900,25.8
"GELATINA DIET",1243017,44,490,ATIVO,UNIDADE,931,1.9
GELATINA;,1243018,43,1200,ATIVO,UNIDADE,960,0.8
"filé de peixe",1243019,41,2400,ATIVO,kg,45432,18.93
"FARINHA TRIGO INTEGRAL",1243020,38,600,ATIVO,kg,1584,2.64
"FARINHA SEM GLUTEN",1243021,37,800,ATIVO,PACOTE,9520,11.9
"Farinha de Cereais",1243022,35,800,ATIVO,PACOTE,12160,15.2
"CREME DE LEITE;",1243023,30,780,ATIVO,UNIDADE,1372.8,1.76
LOURO,1243024,50,400,ATIVO,UNIDADE,924,2.31
"REFRIGERANTE  DIET",1243025,73,1000,ATIVO,UNIDADE,5480,5.48
"TEMPERO COMINHO;",1243027,78,460,ATIVO,POTE,1062.6,2.31
"COOKIE DE AMENDOIM SEM GLÚTEN",1243042,28,1000,ATIVO,PACOTE,6600,6.6
"POLVILHO AZEDO.",1243046,81,1000,ATIVO,PACOTE,2740,2.74
"SALSICHA VERMELHA;",1243047,75,3900,ATIVO,PACOTE,51207,13.13
"CACAU EM PÓ",1243048,19,1000,ATIVO,PACOTE,28340,28.34
"BOLACHA ÁGUA E SAL",1243049,18,2100,ATIVO,EMBALAGEM,4935,2.35
"biscoito doce",1243068,15,2100,ATIVO,EMBALAGEM,4935,2.35
"Biscoito tipo rosquinha de cocô e chocolate s/ gordura trans",1243069,13,2100,ATIVO,PACOTE,4872,2.32
"Azeite de Oliva",1243070,10,500,ATIVO,UNIDADE,5675,11.35
"ACHOCOLATADO EM PÓ ZERO AÇÚCAR E LACTOSE",1243071,4,500,ATIVO,LATA,12450,24.9
ACHOCOLATADO,1243072,2,1100,ATIVO,kg,8393,7.63
"ACUCAR REFINADO",1243074,5,3000,ATIVO,kg,7770,2.59
"MILHO PARA PIPOCA.",1243082,80,800,ATIVO,PACOTE,1640,2.05
