descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Pneu dimensões 185/70/R-14",1288138,10,8,ATIVO,UNIDADE,2160,270
"Pneu dimensões 255/70-R16",1288139,16,12,ATIVO,UNIDADE,7632,636
"Pneu dimensões 10.00 R20 G686",1288141,14,10,ATIVO,UNIDADE,14360,1436
"Pneu dimensões 215/75 R-16C 113/111R g26 cargo",1288142,13,8,ATIVO,UNIDADE,4680,585
"Pneu dimensões 185/60/R-14 82H",1288144,11,4,ATIVO,UNIDADE,1064,266
"Pneu dimensões LT 255/75 R-15 modelo radial",1288145,9,4,ATIVO,UNIDADE,2016,504
"Pneu dimensões 185/60/R-14",1288146,17,4,ATIVO,UNIDADE,1060,265
"Pneu dimensões 185/60/R-14C82H cargo 102/100",1288147,7,8,ATIVO,UNIDADE,2120,265
"Pneu dimensões195/70/R15",1288148,6,4,ATIVO,UNIDADE,1612,403
"Pneu 16 lonas, dimensões 10.00 x 20R",1288150,3,6,ATIVO,UNIDADE,7476,1246
"Pneu de dimensões195/75R16C 107/105",1288151,2,6,ATIVO,UNIDADE,2820,470
"Pneu de dimensões11.00 R22 AH 22 152/149 L",1288152,1,10,ATIVO,UNIDADE,17170,1717
"Pneu dimensões LT265/75-R16C RT 123/120",1288153,8,4,ATIVO,UNIDADE,2760,690
