descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FLUCONAZOL 150MG ACONDICIONADO DE FORMA UNITARIZADA",1320801,320,40000,ATIVO,CAPSULAS,11400,0.285
"HALOPERIDOL 5 MG SOL INJ. 1 ML",1320824,360,800,ATIVO,AMPOLA,560,0.7
"ESCITALOPRAM, OXALATO 10MG CPR",1320887,294,16000,ATIVO,COMPRIMIDO,2880,0.18
"MELISSA OFFICINALIS L. 46,0MG/ML",1320922,451,500,ATIVO,FRASCO,2740,5.48
"METRONIDAZOL 400 MG",1320958,477,600,ATIVO,COMPRIMIDO,186,0.31
"BENZILPENICILINA (PROCAÍNA 300.000 UI + POTÁSSIA 100.000 UI)",1321029,88,2000,ATIVO,FRASCO,10000,5
"BRIMONIDINA 0,15% 5ML SOL OFTALMICA",1321075,104,30,ATIVO,FRASCO,501,16.7
"CALCIO CITRATO MALATO + VITAMINA D",1321208,126,600,ATIVO,COMPRIMIDO,1326,2.21
"TIABENDAZOL 500MG CPR",1321276,631,2000,ATIVO,COMPRIMIDO,5840,2.92
"TIMOLOL 0,5% 5ML",1321314,639,600,ATIVO,FRASCO,672,1.12
"OLMESARTANA MEDOXOMILA + HCT 40MG+25MG CPR",1321387,515,500,ATIVO,COMPRIMIDO,350,0.7
"PREDNISOLONA, ACETATO 1% SOL OFT 5ML",1321430,559,50,ATIVO,FRASCO,435,8.7
