descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Girândola 468 tiros.",1283904,1,90,ATIVO,UNIDADE,17461.8,194.02
"Torta 108 tubos multicores.",1283905,2,10,ATIVO,UNIDADE,6169,616.9
"Kit 36 tubos kamurro",1283906,3,20,ATIVO,UNIDADE,4736.2,236.81
"Kit 36 tubos multicores",1283907,4,30,ATIVO,UNIDADE,7014.6,233.82
"Girândola 468 mista tiros e cores",1283908,5,20,ATIVO,UNIDADE,4378,218.9
