descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"CABO VGA MONITOR/PROJETOR 20mt",1284260,51,5,ATIVO,UNIDADE,560,112
"CABO HDMI 3mt",1284262,46,5,ATIVO,UNIDADE,65,13
"CABO DVIXDVI 5 M",1284264,44,5,ATIVO,UNIDADE,265,53
Cabo.,1284266,42,5,ATIVO,CAIXA,1250,250
ALICATE,1284269,39,2,ATIVO,UNIDADE,480,240
"PATCH PANEL.",1284277,31,10,ATIVO,UNIDADE,1150,115
"MALETA PARA NOTEBOOK",1284282,26,10,ATIVO,UNIDADE,550,55
"CABO VGA MONITOR/PROJETOR 10mt",1284288,50,5,ATIVO,UNIDADE,275,55
"Cabo VGA monitor/projetor 5mt",1284289,52,5,ATIVO,UNIDADE,100,20
"Placa Serial	PCI com 2 saídas",1284294,81,3,ATIVO,UNIDADE,165,55
"Placa mãe",1284296,79,10,ATIVO,UNIDADE,2970,297
"Placa de Vídeo	PCI-Express/ Saída HDMI+DVI+VGA",1284297,78,10,ATIVO,UNIDADE,1830,183
"HD	Interno 500 Gb SATA/ 7.200 RPM",1284306,62,5,ATIVO,UNIDADE,1290,258
Fonte,1284310,58,10,ATIVO,UNIDADE,530,53
"FONTE ATX",1284312,56,10,ATIVO,UNIDADE,1480,148
"Computador Processador: 3.0GHz",1284328,9,3,ATIVO,UNIDADE,5985,1995
"FILTRO DE LINHA",1284331,12,10,ATIVO,UNIDADE,200,20
"Gravador de DVD",1284334,15,5,ATIVO,UNIDADE,475,95
