ano,data,dataVencimento,itens,numero,ocorrencias
2017,2017-03-31,2018-03-31,"itens_6b735466-f4f7-4dc8-8c8b-858dffd07292.csv",109," "
2017,2017-03-31,2018-03-31,"itens_2bf25750-50e3-4e53-b2c1-ceb222bcaa1f.csv",15," "
2017,2017-03-31,2018-03-31,"itens_1f071949-2223-4f43-9158-d2db52180943.csv",110," "
2017,2017-03-31,2018-03-31,"itens_ed569c3b-d393-42dd-8e6c-8c76153c3d19.csv",116," "
2017,2017-03-31,2018-03-31,"itens_dfc2c378-735f-48d7-b119-0f48132c89e3.csv",114," "
2017,2017-03-31,2018-03-31,"itens_7307cdfc-55ac-4ee2-8579-d728e070a93a.csv",111," "
2017,2017-03-31,2018-03-31,"itens_05a4f1dd-c835-46a1-b4f3-5c64076313c2.csv",115," "
2017,2017-03-31,2018-03-31,"itens_2da6a906-4319-4e3c-8a71-97e33f51e7b9.csv",113," "
2017,2017-03-31,2018-03-31,"itens_cf1871c6-51af-45c0-87b2-56ea389687f0.csv",108," "
2017,2017-03-31,2018-03-31,"itens_2f87106d-783a-4317-a621-fb10fa00c8a6.csv",107," "
2017,2017-03-31,2018-03-31,"itens_28d86102-03be-4a5a-baa9-39f2945cb1a4.csv",112," "
2017,2017-03-31,2018-03-31,"itens_e160f487-a09b-43ca-a39f-28599745f7c1.csv",117," "
