descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Refletor de LED 100W",4346985,40,NAO_COTOU,UND,0,0
"Luminária de LED 80W",4346986,14,PERDEU,UND,6375.6,455.4
"Luminária calha",4346987,798,PERDEU,UND,16438.8,20.6
"Luminária calha",4346988,2395,PERDEU,UND,49337,20.6
"Luminária em chapa",4346989,55,PERDEU,UND,4263.05,77.51
"Plafoiner circular de embutir em forro de chapa de aço",4346990,42,PERDEU,UND,1000.86,23.83
"Plafoiner circular de embutir em forro de gesso",4346991,18,PERDEU,UND,428.94,23.83
"Lâmpada tubular leitosa LED T8",4346992,825,NAO_COTOU,UND,0,0
"Lâmpada tubular leitosa LED T8",4346993,2478,NAO_COTOU,UND,0,0
"Lâmpada bulbo LED",4346994,60,NAO_COTOU,UND,0,0
"Embutido (SPOT) em LED (18W)",4346995,51,PERDEU,UND,3721.47,72.97
"Interruptor completo 4 x 2 simples modular",4346996,211,PERDEU,UND,2061.47,9.77
"Interruptor completo 4 x 2 duplo modular",4346997,17,PERDEU,UND,219.64,12.92
"Interruptor completo 4 x 2 triplo modular",4346998,6,PERDEU,UND,96.36,16.06
"Interruptor Paralelo  (Three-Way)",4346999,16,PERDEU,UND,234.88,14.68
"Interruptor completo 4 x 2 simples + tomada 20A",4347000,3,PERDEU,UND,36.48,12.16
"Tomada hexagonal completo 4 x 2 (2P+T) 20A",4347001,586,PERDEU,UND,5285.72,9.02
"Tomada dupla hexagonal completa 4 x 2(2P+T) 20A",4347002,1646,PERDEU,UND,18780.86,11.41
"Eletroduto de PVC flexível corrugado reforçado anti-chama 3/",4347003,7177,DESCLASSIFICADO,M,19664.98,2.74
"Cabo flexível Atox Seção 2,5mm², isol. PVC 450/750V",4347004,14250,PERDEU,M,11115,0.78
"Cabo flexível Atox Seção 2,5mm², isol. PVC 450/750V",4347005,42750,PERDEU,M,33345,0.78
"Cabo flexível Atox Seção 4mm², isol. PVC 450/750V",4347006,1500,PERDEU,M,1785,1.19
"Cabo flexível Atox Seção 6mm², isol. PVC 450/750V",4347007,30,VENCEU,M,51.6,1.72
"Cabo flexível Atox Seção 10mm², isol. PVC 450/750V",4347008,540,VENCEU,M,1620,3
"Cabo flexível Atox Seção 16mm², isol. PVC 450/750V",4347009,195,PERDEU,M,889.2,4.56
"Cabo flexível Atox Seção 25mm², isol. PVC 450/750V",4347010,150,VENCEU,M,1062,7.08
"Cabo flexível Atox Seção 35 mm², isol. PVC 450/750V",4347011,60,PERDEU,M,594,9.9
"Cabo flexível Atox Seção 70 mm², isol. PVC 450/750V",4347012,60,PERDEU,M,1210.2,20.17
"Cabo flexível Atox Seção 95 mm², isol. EPR 0,6/1 kV",4347013,1490,PERDEU,M,40364.1,27.09
"Cabo flexível Atox Seção 120mm², isol. EPR 0,6/1 kV",4347014,1085,PERDEU,M,37291.45,34.37
"Terminal a compressão p/ cabo 35mm²",4347015,40,PERDEU,UND,58,1.45
"Terminal a compressão p/ cabo 70mm²",4347016,40,PERDEU,UND,119.6,2.99
"Terminal a compressão p/ cabo 95mm²",4347017,60,PERDEU,UND,223.2,3.72
"Terminal a compressão p/ cabo 120mm²",4347018,20,PERDEU,UND,120.8,6.04
"Quadro de distribuição com barramento para as fases, neutro",4347019,10,NAO_COTOU,UND,0,0
"Quadro de distribuição capacidade para 25 disjuntores",4347020,4,NAO_COTOU,UND,0,0
"Barramento de cobre 15x3mm p/ quadros de distribuição",4347021,9.6,PERDEU,KG,397.82,41.44
"Barramento de cobre 20x5mm p/ quadros de distribuição",4347022,14,PERDEU,KG,580.16,41.44
"Disjuntor termomagnético monopolar 10A IEC/DIN",4347023,10,PERDEU,UND,54.9,5.49
"Disjuntor termomagnético monopolar 16A IEC/DIN",4347024,74,PERDEU,UND,406.26,5.49
"Disjuntor termomagnético monopolar 20A IEC/DIN",4347025,297,PERDEU,UND,1630.53,5.49
"Disjuntor termomagnético monopolar 25A IEC/DIN",4347026,145,PERDEU,UND,796.05,5.49
"Disjuntor termomagnético tripolar 20A IEC/DIN",4347027,26,PERDEU,UND,758.94,29.19
"Disjuntor termomagnético tripolar 32A IEC/DIN",4347028,2,PERDEU,UND,52.52,26.26
"Disjuntor termomagnético tripolar 40A IEC/DIN",4347029,6,PERDEU,UND,171.72,28.62
"Disjuntor termomagnético tripolar 50A IEC/DIN",4347030,1,PERDEU,UND,29.26,29.26
"Disjuntor termomagnético tripolar 63A IEC/DIN",4347031,6,PERDEU,UND,175.56,29.26
"Disjuntor termomagnético tripolar 70A IEC/DIN",4347032,1,VENCEU,UND,34.74,34.74
"Disjuntor termomagnético tripolar 80A IEC/DIN",4347033,2,PERDEU,UND,172.7,86.35
"Disjuntor termomagnético tripolar 100A IEC/DIN",4347034,4,PERDEU,UND,298.2,74.55
"Disjuntor termomagnético tripolar 150A IEC/DIN",4347035,4,PERDEU,UND,945.36,236.34
"Disjuntor termomagnético tripolar 200A IEC/DIN",4347036,3,PERDEU,UND,709.02,236.34
"Disjuntor termomagnético tripolar 225A IEC/DIN",4347037,1,PERDEU,UND,236.34,236.34
"Disjuntor termomagnético tripolar 250A IEC/DIN",4347038,2,VENCEU,UND,472.68,236.34
"Disjuntor termomagnético tripolar 300A IEC/DIN",4347039,1,VENCEU,UND,506.65,506.65
"Dispositivo protetor de surto (DPS) 275V 40 kA",4347040,24,PERDEU,UND,943.44,39.31
"Sensor Fotoelétrico 1000W completo com base",4347041,2,VENCEU,UND,38.54,19.27
"Contatora tripolar 25A com contato auxiliar NA + NF",4347042,2,PERDEU,UND,141.78,70.89
"Interruptor Diferencial Residual (DR) tetrapolar 63A",4347043,4,VENCEU,UND,302.96,75.74
"Interruptor Diferencial Residual (DR) tetrapolar 100A",4347044,4,VENCEU,UND,556.48,139.12
"Caixa de passagem em concreto R2 (65x85x80)cm com tampa de f",4347045,5,PERDEU,UND,3075.4,615.08
"Eletroduto pesado em PEAD corrugado 4",4347046,670,PERDEU,M,4636.4,6.92
"Eletrocalha perfurada 200x50mm (barra 3m) galv. fogo CH.16 c",4347047,5,DESCLASSIFICADO,UND,932.5,186.5
"Eletrocalha perfurada 75x50mm (barra 3m) galv. fogo CH.18 co",4347048,259,PERDEU,UND,21010.08,81.12
"Emenda T - 75x50mm galv. Fogo CH 18 com tampa",4347049,31,PERDEU,UND,530.72,17.12
"Emenda X - 75x50mm galv. Fogo CH 18 com tampa",4347050,3,PERDEU,UND,79.02,26.34
"Vergalhão 1/4 (3mt), cantoneira zz + gancho curto 100mm",4347051,388,PERDEU,UND,4318.44,11.13
"Eletrocalha perfurada 200x100mm (barra 3m) galv. Fogo CH.16",4347052,140,PERDEU,UND,29047.2,207.48
"Emenda T - 200x100mm galv fogo CH.18 com tampa",4347053,4,DESCLASSIFICADO,UND,229.52,57.38
"Curva 90º - 200x100mm galv fogo CH.18 com tampa",4347054,8,DESCLASSIFICADO,UND,384.64,48.08
"Vergalhão 1/4 (3mt), cantoneira zz + gancho longo 150mm",4347055,210,PERDEU,UND,2337.3,11.13
"Torneira elétrica de parede, bica alta para cozinha 5500W",4347056,2,DESCLASSIFICADO,UND,221.32,110.66
"Chuveiro elétrico 7500W, com regulagem eletronica de tempera",4347057,1,VENCEU,UND,78.24,78.24
"Cabo de cobre nú 16mm² normatizado",4347058,40,PERDEU,KG,1338.4,33.46
"Cabo de cobre nú 35mm² normatizado",4347059,100,PERDEU,KG,3346,33.46
"Cabo de cobre nú 50mm² normatizado",4347060,260,PERDEU,KG,8699.6,33.46
"Conector para fixação de cabo de cobre nú 35mm²",4347061,280,VENCEU,UND,386.4,1.38
"Terminal aéreo em aço galvanizado 50cm",4347062,21,PERDEU,UND,222.18,10.58
"Haste de aterramento tipo Cooperweld 5/8 x 2,4m com conecto",4347063,19,PERDEU,UND,399.38,21.02
"Eletroduto de PVC rígido 2",4347064,117,PERDEU,M,1356.03,11.59
