descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Pneu dimensões 175/70/R13",1288140,15,2,ATIVO,UNIDADE,342,171
"Pneu dimensões 205/70R-15",1288143,12,8,ATIVO,UNIDADE,3432,429
