ano,data,dataVencimento,itens,numero,ocorrencias
2017,2017-02-09,2018-02-09,"itens_8326e56a-552e-4e0e-9711-3fcd0436b919.csv",95," "
2017,2017-02-09,2018-02-09,"itens_33b46044-926d-4c2f-8002-b25f30980437.csv",102," "
2017,2017-02-09,2018-02-09,"itens_db2b9d0d-1cba-48de-9b57-d61af7b8ebe1.csv",99," "
2017,2017-02-09,2018-02-09,"itens_aa667435-d2ff-4a12-ac21-4a768a505ca1.csv",98," "
2017,2017-02-09,2018-02-09,"itens_e4637106-8368-4829-a795-21b9f3db6471.csv",103," "
2017,2017-02-09,2018-02-09,"itens_1cf11215-e692-49dc-ad49-c99f4187a05f.csv",93," "
2017,2017-02-09,2018-02-09,"itens_96a227d0-93fa-43d6-a544-509f445b7511.csv",86," "
2017,2017-02-09,2018-02-09,"itens_d1ccbc06-8b47-4cef-b628-5b243c5611f1.csv",91," "
2017,2017-02-09,2018-02-09,"itens_2bfb0e45-7fde-4e05-a1cb-7f634546756a.csv",101," "
2017,2017-02-09,2018-02-09,"itens_4aabfe68-ce5a-4e8f-9c87-929b15663eb6.csv",96," "
2017,2017-02-09,2018-02-09,"itens_03fc1f4c-9f34-4744-acc0-78f561908669.csv",92," "
2017,2017-02-09,2018-02-09,"itens_c1770769-7410-4de0-bb48-a7fe470f3c02.csv",89," "
2017,2017-02-09,2018-02-09,"itens_57ee1e06-d5cb-4a80-8706-ea1f5c27bc75.csv",84," "
2017,2017-02-09,2018-02-09,"itens_848b1400-943d-4c5f-b61a-585c519cbc91.csv",5," "
2017,2017-02-09,2018-02-09,"itens_513a063b-376e-468c-8995-ee2f8087bac3.csv",94," "
2017,2017-02-09,2018-02-09,"itens_af3b5f51-97be-4e6a-bc45-391716472ccb.csv",87," "
2017,2017-02-09,2018-02-09,"itens_1dcb86c7-b077-4ac2-9aeb-8bef8b5944eb.csv",85," "
2017,2017-02-09,2018-02-09,"itens_ade77101-42ec-4f0e-a039-bce6a185da45.csv",90," "
2017,2017-02-09,2018-02-09,"itens_d1092896-6b1b-4f4e-b166-9156062e27d0.csv",97," "
2017,2017-02-09,2018-02-09,"itens_09fcfdb4-2417-46e9-9086-874e65ce0f8d.csv",100," "
2017,2017-02-09,2018-02-09,"itens_fbbff371-963a-4f2e-90f2-0ed70e809495.csv",88," "
