descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"IBUPROFENO 300 MG CPR",1320836,378,40000,ATIVO,COMPRIMIDO,2800,0.07
"DOXAZOSINA 4MG CPR",1320869,284,25000,ATIVO,COMPRIMIDO,7750,0.31
"ENANTOATO DE NORETISTERONA + VALERATO DE ESTRADIOL 50+5MG/ML",1320891,290,200,ATIVO,AMPOLA,1200,6
"ENALAPRIL 5 MG",1320893,288,150000,ATIVO,COMPRIMIDO,6300,0.042
"NEOMICINA + BACITRACINA POMADA 10G",1320945,490,15000,ATIVO,TUBO,13800,0.92
"LIDOCAINA 2% SEM VASO 20 ML",1321001,434,1500,ATIVO,FRASCO,2475,1.65
"BIMATOPROSTA 0,03% SOL OFTALMICA",1321083,95,60,ATIVO,FRASCO,1318.8,21.98
"AMOXICILINA 250 MG SUSP. ORAL 60 ML",1321085,63,10000,ATIVO,FRASCO,25990,2.599
"ACETILCISTEINA 600MG/ENV5GR",1321094,22,1000,ATIVO,ENVELOPE,500,0.5
"AMIODARONA 150MG/ML C/3ML",1321120,58,500,ATIVO,AMPOLA,770,1.54
"AMINOFILINA 100 MG",1321124,54,60000,ATIVO,COMPRIMIDO,2580,0.043
"SIMETICONA GOTAS 10 ML",1321302,604,1500,ATIVO,FRASCO,1042.5,0.695
"TRAVOPROSTA 0,04% SOL OFT 2,5ML",1321345,647,50,ATIVO,FRASCO,899.5,17.99
"OXCARBAZEPINA 300MG CPR",1321376,526,5000,ATIVO,COMPRIMIDO,2100,0.42
"PREDNISONA 20 MG",1321429,560,300000,ATIVO,COMPRIMIDO,50400,0.168
